ch1,ch2
6336,7133
9089,6893
6461,7205
4168,7500
3878,8533
4560,6736
17093,7373
20599,7755
23182,7742
24782,7510
25394,7105
4369,11118
6070,16260
7651,21343
8794,24671
9404,24810
9719,22365
9829,18196
9959,13230
10269,8823
8704,7000
9359,7473
9787,7489
9957,7387
9860,7521
9513,7210
5787,7046
4955,8285
4150,8751
4058,8175
3801,6726
4828,9202
5741,12067
6271,15953
6399,19834
6251,21367
5951,19635
6386,15396
7808,10499
9268,10822
10661,11084
11875,11353
12783,11571
13249,11433
13155,10841
12654,9744
11864,8627
11396,7936
11068,7615
10689,7898
10193,8785
9534,9868
8611,10962
7434,12592
6145,13879
5747,14541
7981,15140
10834,15355
13730,15356
15977,15385
16992,15546
15934,16069
13145,16547
9519,17031
6116,17349
4110,14341
4693,11582
5089,8377
8934,7906
9733,9096
10663,9557
11571,9245
12302,8377
12736,7483
12747,7161
12253,7308
11228,7633
9731,8256
7940,9049
6094,9684
4408,10007
3821,8973
10932,6899
7901,8341
5258,8809
3893,8798
3914,7913
5663,7229
8370,7350
12336,8459
16536,9156
20346,9387
23349,9432
25356,9197
26321,8597
26758,7775
26470,6867
3965,12030
5564,17149
7088,22200
8272,25445
9069,25804
9483,22870
9696,17623
9904,12318
10276,8096
4399,11125
5569,13695
6514,17264
7087,20001
7340,21168
7361,19633
7258,15847
8526,11490
9961,11126
11246,10681
12287,10430
12988,10258
13229,9879
13039,9080
12430,8157
11546,7098
9234,7126
8617,8388
7814,9795
6843,11344
5726,14051
4593,15968
5998,16750
8583,16465
11728,15438
14743,15251
16492,15268
16184,15542
13812,15701
10273,15793
6743,15474
3970,14832
3822,13673
4191,11769
4653,9100
9157,7899
9169,9461
9390,10249
9695,10082
9991,9139
10195,7770
10203,6804
9289,6705
8280,7216
6987,7798
5557,8351
4167,8736
3886,7338
6839,6737
17275,7645
17931,8019
17846,7345
12116,8012
9093,9730
6329,10241
4127,9449
4610,8907
6413,8092
7853,6996
4467,6742
7365,7908
11094,8746
15246,9202
19239,9392
22576,9578
24966,9401
26832,8910
27838,8189
27922,7353
4933,17543
6439,22454
7710,25673
8570,26033
9067,23200
9362,18079
9622,12375
9996,7576
3918,14806
5306,16956
6607,18451
7700,19724
8539,19633
9129,17989
9453,15043
9623,11762
10650,10705
11867,9616
12764,8780
13296,8244
13472,7753
13089,7155
7644,7625
6947,9222
6147,10883
5274,13375
4349,16065
4384,17687
6635,18032
9699,17350
12838,16251
15065,16402
15459,16284
13692,15883
10458,15164
7016,14208
4178,13123
3877,11370
4100,9340
4372,8070
4336,7963
3969,7974
10065,6929
9295,8640
8587,9737
8161,9907
7908,9199
7706,7900
9720,6973
8655,7683
7473,7738
6216,7009
15590,7581
16496,9194
17202,9504
17188,8607
16420,6858
12651,8963
10059,10693
7439,11134
5134,10297
4835,9859
6541,8945
7741,7792
7972,6720
6050,7043
9309,7528
13124,7763
16994,8031
20420,8287
23087,8334
25458,8161
27005,7781
27645,7235
4338,16100
5746,20456
6966,23350
7846,23824
8423,21623
8801,17342
9129,12276
9560,7883
4857,19740
6605,20353
8365,19759
9910,18522
11165,16869
11936,14254
12368,11257
12469,9680
12406,8132
13297,6911
6691,7713
6068,9454
5429,11224
4767,13140
4395,15261
4671,17162
4975,17988
7595,17694
10546,18071
12955,18108
13896,17540
12840,16488
10159,15110
6957,13577
4227,12828
3839,10220
3888,10274
9941,7062
8540,8174
7304,8580
6370,8206
5775,7215
11790,7596
10621,8548
9355,8721
8031,7912
4839,7409
5996,7307
6748,6767
14961,8215
16178,9814
16727,9931
16473,8818
15399,6791
14083,7562
12699,9905
10766,11413
8529,11556
6353,10610
4509,9251
4756,10089
6283,9163
7302,8083
7490,7131
4074,6686
19761,6805
22075,6954
24066,6935
25322,6726
4883,16395
5982,18676
6838,19209
7460,17676
7931,14546
8352,10869
8933,7562
4483,21797
6510,22017
8755,21226
10927,19430
12922,16930
14445,14340
15378,11496
15636,8673
15310,6707
6443,7186
5860,8611
5313,10445
4797,12421
4540,14464
4664,15596
5070,15780
5373,16678
5714,18476
8269,19518
10607,19631
11883,18843
11489,17360
9435,15493
6648,13537
4334,12727
7082,6820
13371,8030
12171,9138
10905,9353
9594,8416
3971,7352
5170,8023
6182,8181
6779,7558
13922,8350
14908,9706
15406,9635
15212,8348
12910,8177
12219,10035
11177,11406
9622,11557
7786,10618
6013,9108
4554,7680
4388,9221
5800,8427
6808,7587
7025,6909
4216,7355
7938,6848
7382,6940
6808,7332
6254,7279
5768,6752
3811,11647
4739,12983
5533,13499
6193,12700
6754,10777
7299,8598
4476,9263
4042,23651
6323,23904
9091,23080
12019,21246
14727,18421
16815,15373
18053,12771
18351,9844
17813,6830
6452,6964
5849,8203
5293,9909
4799,11824
4816,14065
4847,16204
4984,17304
5520,16903
6011,17148
6400,19177
6680,20536
8416,20830
9823,20018
9892,18317
8452,16135
6800,13882
6248,13859
5338,16565
4198,19421
4127,7554
13868,7875
12746,9059
11656,9255
10590,8233
9814,6730
10366,7056
9619,7012
4421,7141
5536,7787
6451,7980
6998,7341
11857,8462
12660,9503
13151,9290
13147,7833
12646,6741
11724,8533
11398,10082
11374,10825
10709,10612
9474,9643
7865,8562
6418,7476
3992,7592
5300,7035
4473,7793
7651,6912
11426,6994
15799,7101
19977,6954
23192,7193
25094,7418
24910,7051
8217,6734
7994,7127
7765,7300
7422,7593
6954,7789
6384,7601
5774,7023
4065,8293
4715,7999
5362,7200
13365,7167
14225,7205
7005,8236
5501,12042
4239,16209
3780,24890
6148,25332
9231,24647
12638,22774
15855,19868
18351,17542
19794,15012
20042,12131
19201,8747
6309,8173
5713,9884
5175,11122
4741,12923
4906,15399
4975,17610
5511,18755
6163,18258
6781,17704
7359,19651
7915,21225
8396,21707
8791,20974
9014,19213
8975,16962
8935,14580
8385,15383
7307,18196
5835,21269
4257,23715
14853,7144
15499,7112
4355,7638
13812,7084
12895,8218
11981,8387
11043,7342
10814,6984
11666,7477
11016,7726
9152,7450
6774,6740
5186,6796
6345,7308
7180,7279
8508,7331
9191,9045
9889,9751
10412,9141
10641,7499
10568,7294
10221,8465
10409,9195
11364,9502
11689,9382
11227,8751
10021,7861
8566,6994
4598,8080
3858,7375
6318,7509
9733,7411
13909,7208
18435,8061
22493,8240
25082,8722
26150,9475
25206,9560
22684,8781
18787,7577
8004,7031
8057,7410
8007,7852
7810,8019
7490,7945
6995,7578
6371,6945
12169,6967
13119,8016
13888,8080
14610,7041
9895,6858
8231,10029
6569,13845
5092,17770
3910,21160
5786,26248
8915,25960
12533,23924
16081,22286
18884,20611
20441,18228
20676,15122
19753,11212
17811,7337
7118,7610
6493,9971
5908,12124
5382,13643
4926,14253
4996,15690
5527,17874
6201,19211
6958,18874
7731,18115
8442,20003
9073,21712
9810,22331
10460,21693
10939,20031
11073,17867
10752,15456
10252,16021
9066,18764
7348,21374
5419,23200
4958,7732
7232,6713
15416,7069
15761,7643
15347,7589
14329,6933
4205,7513
5442,6767
12815,6989
11939,7058
11339,6784
12505,7630
12066,8284
10194,8316
7689,7764
5269,6835
6099,8417
6568,9729
7153,9925
7684,8936
8094,7372
8375,7178
8581,7944
9380,8377
11162,8408
12470,8136
12845,7769
12135,7194
4275,6979
4498,8074
5076,8053
8012,7897
11799,7553
16143,7778
20249,8921
23265,9362
24863,9514
24417,10531
22721,10964
19796,10669
16139,9542
12215,7731
7904,7004
9041,7754
9827,8243
9551,8404
8514,8256
8219,7914
7685,7392
6969,6724
11826,6822
12828,7579
13731,7430
7688,6707
8305,7457
9210,7333
11149,7816
9515,11028
7769,14823
6117,18469
4713,21427
5080,26628
8081,26688
11677,26187
15320,25364
18349,23561
20206,21284
20710,17870
19800,13419
17783,8898
8801,7016
8100,8478
7463,10075
6866,11478
6311,13258
5804,15057
5467,15846
5825,15567
6356,16931
7026,18350
7783,18434
8568,18086
9328,20044
10005,21866
10722,22601
11495,22042
12096,20593
12364,18569
12088,16272
11273,15100
10125,17787
8328,20244
6230,21809
4256,21879
4548,8438
6851,8131
9545,7131
16023,6820
15315,7278
13893,7199
4675,6838
12683,7478
12600,8577
10929,8990
8424,8668
5921,7806
3875,6727
4035,7181
4052,9080
4382,9848
4839,9560
5317,8544
5799,6936
6292,7120
6969,7526
8457,7693
10977,7613
13162,7324
14317,6870
4870,7212
4190,8161
3943,6672
4908,6894
5731,6837
4240,8067
3977,7950
6524,7934
9890,7645
13836,7215
17796,8263
21047,9604
22721,10248
22673,10057
21225,10599
18662,11044
15623,10862
12436,9902
9185,8302
7475,6748
7810,7585
9111,8284
11324,8765
12491,8968
12189,8877
10629,8544
8697,8056
8083,7478
7246,6835
7982,6842
9397,7846
10584,7954
11423,6960
12528,8757
11000,11803
9233,15046
7437,18104
5808,20770
4472,22972
4097,27299
6741,27901
10083,27853
13693,26914
17020,24835
19340,22548
20169,18845
19534,14139
17683,9436
9995,7060
9218,8623
8536,10474
7937,12344
7387,13795
6885,14659
6764,15302
6732,16341
6978,16200
7441,15036
8007,16592
8628,17221
9254,17273
9848,19256
10382,21232
10895,22104
11605,21680
12175,20382
12467,18676
12286,16714
11452,15585
10246,15500
8582,17493
6534,18837
4554,19323
3944,8433
6117,9423
8776,9346
11601,8464
14037,7519
3819,6677
12143,6965
12516,8393
11301,9190
9084,9165
6662,8467
4502,7433
4319,8676
5084,7637
5709,6745
5211,7175
4413,6775
3915,7113
4578,7331
5405,7356
7748,7251
10673,7073
13443,6752
5039,6948
4324,7710
3802,8166
4179,7201
4990,7524
5619,7571
5955,7340
5951,6851
3802,8126
5136,7496
8093,7259
11749,6960
15430,7446
18478,8506
20492,9892
20734,10603
19311,10544
17104,10310
14258,10151
11205,9697
8764,8886
6318,7754
7138,7049
7455,7925
7760,8608
9996,9062
12703,9280
14661,9259
14693,9024
12742,8648
9575,8185
8080,7690
7202,7176
10612,7075
12808,7573
14647,7034
14993,7820
14096,10036
12742,12379
11022,14663
9125,16951
7272,19193
5644,21369
4341,23441
5192,27283
8078,27068
11513,25765
14954,23508
17676,20971
19074,17222
18926,13123
17559,10227
15447,7324
12630,6774
11294,7229
10495,8237
9753,9680
9104,11403
8637,13163
8624,14549
8584,15345
8545,15004
8524,15780
8617,15808
8825,14664
9111,14118
9474,15097
9792,15422
10050,17727
10255,19230
10429,20330
10913,20179
11339,18965
11570,17826
11439,16487
10791,15953
9612,15950
8215,16985
6401,18320
4565,19860
7393,6830
8363,7653
8374,8340
7610,8381
6208,7893
4498,7057
5223,9070
7700,10751
10452,11746
12964,11744
14703,10925
15287,9686
14676,8359
13182,6934
11828,7511
11361,8593
9633,8914
7367,8531
5179,7726
4299,8630
5298,8606
6270,7500
6821,7316
6027,7717
4917,7500
4999,8120
5735,7779
4556,7675
7011,7334
10081,6839
5780,6714
4929,6946
4370,7029
3965,7219
3797,6741
4237,7468
4819,7894
5534,7977
5850,7714
5608,7128
3820,8086
6319,7190
9581,6708
13136,6687
16095,7968
17959,9102
18527,9966
17468,10632
15324,10797
12589,10614
10006,10151
7487,9566
5694,8914
4026,8173
6916,7500
7070,8254
7260,8723
9598,8949
12799,9051
14856,9057
14963,8893
12986,8611
9737,8267
7688,7889
6725,7499
5643,7110
17814,6755
19887,7230
20925,6807
17455,7314
17167,9109
16677,10830
15840,12495
14605,14004
13021,15304
11104,16465
9074,17608
7156,18883
5516,20879
4230,22661
3872,23896
3858,24294
6021,23655
9014,21926
12299,19698
15231,17105
17134,16277
17687,14705
17109,12001
15511,8983
13002,8181
11898,8164
11197,8759
10499,9678
9847,10844
9973,12080
10205,13065
10343,13846
10409,13679
10414,14196
10415,14407
10459,13449
10403,11656
10255,12522
10200,13407
10055,15039
9863,16832
9666,17521
9827,17444
10034,16848
10154,16038
10043,15532
9565,15613
8621,16254
7481,17324
5970,18868
4364,20204
7306,7322
9376,8861
11377,10099
12410,11092
11684,11132
9562,10616
6945,9264
4528,7588
4281,7155
6507,9370
9082,11407
11566,12744
13421,13160
14210,12790
13797,11777
12484,10222
10618,8450
8534,6774
4547,6693
5203,6853
6100,6969
11029,7112
9892,7743
7980,7804
5922,7713
4091,9189
4491,7747
5601,7646
6633,6698
7036,7366
6086,7694
4911,9145
5173,9846
6195,9376
6822,7816
3890,8084
6155,7479
9102,6677
5177,6715
4631,6745
4294,7224
4806,7631
5364,7682
5398,7381
4818,6776
4546,8326
7300,7613
15603,7926
16128,9006
15381,9912
13531,10532
11162,10735
8622,10437
6438,9950
4669,9498
6337,7148
6283,7729
6388,8011
8477,8392
11345,8611
13163,8653
13118,8574
11364,8440
8594,8284
6577,8109
5666,8025
4650,7426
4308,7131
16621,7236
20519,9623
23379,10753
24757,10400
24599,9136
23540,7774
21905,7055
20461,7177
19554,8092
18802,9701
18656,11859
18521,13826
18244,15189
17648,15768
16593,15689
15034,15271
13154,15108
11058,15529
8923,16172
6966,17391
5333,18811
4268,20578
3997,20888
4135,19544
6485,16949
9282,15191
12100,16267
14336,16325
15474,15068
15609,12715
14724,10115
13091,9261
12723,8539
12151,8427
11475,8598
10762,9013
10976,9563
11409,10098
11702,10837
11875,11118
11934,11720
11922,12086
11851,11485
11582,10116
11091,9903
10471,11518
9973,12986
9427,14260
8910,15397
8723,16714
8689,18102
8670,18756
8550,18264
8184,16404
7480,16181
6596,17910
5384,19588
4039,20421
6803,7315
10977,8811
15865,10328
20145,11653
22016,12520
20554,12715
16433,12059
11439,10392
7146,8244
7512,8103
9930,10037
11910,11663
12959,12522
12829,12492
11764,11631
10091,10169
8147,8449
6237,7052
4247,7421
5387,8008
6769,7687
8532,7052
6736,8437
4949,9957
6174,7017
5427,8481
4467,10021
5646,10735
7026,10287
7960,8758
5198,7179
4532,6848
4501,7073
4580,7023
4294,6722
4963,8111
7750,7757
10734,6890
13948,7320
13327,8385
11821,9224
9761,9630
7556,9792
5535,9624
3889,9240
5325,6788
5339,7086
7654,7517
10246,7744
11789,7827
11578,7893
9742,7889
7092,7853
5022,8287
4277,8595
4955,6823
17546,7660
22241,10669
25835,12482
27751,12593
27835,11848
26377,10775
23987,9936
21972,10470
20684,11586
19868,13791
19642,16100
19602,17712
19470,18194
19071,17566
18247,16245
16905,14755
15064,13475
13015,12701
10792,12882
8605,14910
6659,17823
5079,19287
4176,19168
3810,17763
4357,16875
6359,16933
8741,16292
10921,15394
12477,14262
13172,12881
13402,11327
13755,9711
13661,8239
13227,7399
12551,6868
11720,6865
11324,7740
11854,8544
12233,9097
12491,9310
12630,9156
12690,9204
12626,9007
12293,8247
11658,7622
10752,9619
9857,11973
9060,14352
8298,16247
9044,17937
9753,19540
9445,20644
8069,20681
6855,18951
6365,16113
5710,18117
4769,20138
5594,7074
10072,8115
16539,9544
24131,10950
30691,11707
33412,11922
30917,12328
24385,11680
16708,9919
10151,7576
7962,6783
10039,8285
11433,9800
11784,10653
11114,10708
9720,10012
7963,9027
6149,8164
4530,7142
4435,7451
5744,7213
9113,6990
7686,8584
6007,10113
4415,11224
4742,8221
4621,9669
6209,10445
7677,10242
8541,9046
8707,7209
6115,6738
5141,6800
4543,6702
4885,7710
7404,7686
9797,6956
10211,7516
8510,8190
6630,8676
4864,8718
9340,6844
10582,7068
10261,7119
8515,7096
6121,7150
3872,8177
3873,7265
3788,9390
6360,7712
22760,9432
26880,11697
29270,12593
29727,12347
28521,11659
26221,11405
23434,12234
21682,13609
20876,15957
20574,17882
20549,18774
20457,18835
20155,17655
19498,15644
18378,13444
16759,11484
14803,9986
12628,11060
10333,14101
8148,16323
6260,17253
4772,16919
4301,15738
4678,16591
5720,17530
7240,17629
8899,17018
10689,15737
12330,13920
13556,11759
14268,9497
14449,7479
11414,6913
11359,7270
11764,7475
12092,7463
12346,7223
12537,6804
10908,7698
9735,10465
8775,13615
9025,16534
10161,18790
10871,20530
10580,21689
9201,21689
7143,19941
5400,16443
4914,18293
4278,20097
6893,7371
12474,8002
20499,8952
29863,9659
37813,9987
40878,10975
37590,11522
29482,10696
20084,8695
7739,7021
9411,8433
10324,9589
10265,10290
9365,10426
7941,10155
6288,9293
4798,8010
9743,7167
8830,8817
7325,10329
5697,11326
4244,11518
5285,7115
4954,8357
6236,9168
7591,9288
8471,8608
8534,7278
7724,6693
7064,6826
5868,6976
4719,6901
4257,7546
6259,7482
7978,6774
5802,7270
4319,7742
4872,6731
9771,7397
11533,7765
13367,7518
14834,6835
4238,11615
7181,10265
11111,8017
24039,7213
26496,9130
29273,10109
30171,10271
29408,10244
27500,10863
25013,11815
22818,13720
22044,15573
21606,17177
21543,18109
21402,17635
21090,15958
20506,13792
19554,11646
18168,9700
16388,8420
14361,10203
12071,12589
9737,14273
7585,14938
5785,14816
5231,14092
5214,14870
5734,16693
6960,17563
8462,17342
10114,16115
11899,14091
13384,11575
14388,8935
12959,6729
11782,6809
9664,8576
8607,12052
9436,15707
10488,18758
11152,20658
10938,21579
9964,21397
8293,19530
6127,15864
4594,17848
4203,19377
7077,6865
12641,7062
20498,7349
29577,7455
37090,9342
39801,10695
36409,10898
28571,9713
19566,7514
7014,6692
8327,7970
8895,9076
8659,9785
7786,9878
6632,9264
5264,8275
3951,6960
10355,7099
10053,8684
9003,10106
7484,10992
5846,11130
4344,10522
5503,6761
5657,7465
6826,7788
7524,7557
7367,7909
6384,7805
5013,7222
4783,6739
4629,7402
6079,7505
8075,8557
10116,8926
12043,8841
13622,8379
14803,7798
15622,7254
16090,6776
4625,11715
7828,11124
12074,9399
16884,6903
28028,7122
29371,7917
29170,8736
27848,9902
25892,11256
24181,13161
23414,14997
22728,16240
22603,16627
22388,15900
22013,14110
21433,11784
20587,9518
19404,7808
17831,7092
15967,8989
13768,10916
11371,12352
9012,13070
7312,13066
6383,12840
5963,12810
5956,14739
6657,16281
7939,16595
9388,15675
11186,13738
12795,11168
13999,8421
14671,6956
14818,7253
14389,7831
13507,8198
12355,8299
11117,8016
9945,7443
9245,6749
9422,6827
8622,10269
9014,14323
9827,18171
10403,20736
10780,21224
10361,20508
9020,18151
7022,14603
4881,16591
4072,18016
23663,7435
29256,9016
31122,9944
28466,9702
22522,8227
7630,7298
7510,7792
6799,7770
5693,7255
11385,8228
10812,9533
9497,10304
7795,10394
6065,9823
4523,8763
4372,7097
4937,7271
4936,7141
4487,6682
5425,7030
5826,7800
5523,8084
4692,7937
7187,6678
5329,6831
4819,8536
6619,9558
8555,9801
10487,9729
12157,9473
13449,9207
14364,9046
14954,8897
15574,8480
15995,7608
4911,10456
8280,10692
12689,9860
17623,7938
27802,7634
28245,9057
27675,10517
26530,12305
25472,14208
24720,15800
24121,16571
23547,16150
23310,14515
22895,12127
22313,9593
21548,7358
20543,6670
17499,7834
15388,9555
12998,10896
10757,11613
9116,11779
7713,11689
6812,12228
6244,12597
6379,14432
7345,15229
8537,14787
10207,13191
11808,10815
13352,8286
14440,8048
14900,9093
14706,9758
13961,9893
12844,9791
11802,9401
10741,8900
9911,8448
9219,8094
9210,7750
9922,7227
8112,8929
7895,13201
8510,17685
9470,21112
10119,22315
10134,20837
9298,17514
7749,13139
5873,14856
4022,16309
16106,7286
19520,8364
20602,8729
18921,8062
11992,7166
12074,8297
11229,8946
9753,9030
8002,8583
6280,7746
4793,6682
4041,7585
4555,7806
4561,7926
4168,7631
3883,6964
3860,7117
5228,10103
6989,10224
8825,10055
10514,9883
11911,9904
12963,10203
13700,10549
14345,10615
14896,10031
14967,8601
14433,6747
5183,8445
8604,9295
13089,9359
17897,8766
21929,7049
25505,7574
26682,9522
26913,11492
26704,13451
26192,15167
25526,16229
25154,16181
24540,14865
23964,12608
23596,9818
23069,7186
19051,7653
17151,8805
14896,10051
13038,10897
11001,11094
9121,10909
7707,11713
6644,12287
6209,12657
6666,13833
7590,13774
9023,12632
10759,10730
12494,8836
13855,10621
14630,11934
14723,12409
14449,11959
13726,11161
12686,10435
11626,9840
10746,9623
9914,9638
10042,9484
9977,8936
9777,7911
8209,7408
7115,8295
6589,12745
7287,17796
8433,22076
9556,24055
10303,22972
10285,19152
9310,14256
7547,13169
5461,14643
10833,6862
13151,7382
14251,7220
12004,6951
11104,7028
9703,6751
4037,7737
4554,8156
4586,8230
4236,7955
3990,7434
4004,9998
5521,9827
7166,9655
8793,9863
10237,10390
11433,11499
12360,12614
13017,13400
13735,13352
13993,12127
13664,9857
12672,7071
9203,7545
13270,8761
17854,9059
21284,7959
24248,8378
25240,10447
25830,12385
25950,13865
25663,14462
25466,13855
25113,12056
24488,9609
23974,7020
21645,7460
20476,8377
18824,9579
17083,10573
15112,11360
12793,11712
10478,11601
8564,11475
7028,12217
6027,12463
5973,12442
6587,12882
7803,12268
9552,10828
11339,12089
12896,14496
14131,15603
14852,15423
14847,14070
14235,12276
13224,10888
12300,10099
11320,9817
11145,9687
11023,9434
10608,8717
9936,7430
8284,7710
7271,9186
6142,10317
5491,12770
6345,18307
7551,23368
8942,26291
10171,25915
10902,22298
10723,17455
9477,12224
7466,13243
5268,14089
4061,13520
4002,11751
4238,7606
4845,8030
4945,8313
4643,8245
4333,7613
4450,6732
6639,7173
8851,7618
10374,7304
10372,6677
4205,8942
5611,8634
7097,9103
8537,10928
9840,14174
10962,16391
11873,17441
12538,17497
13002,16061
12882,13136
12107,9540
13885,8082
17402,9191
20232,8863
21262,7004
22653,7662
23840,9250
24593,10358
24912,10627
24872,9975
24918,8421
24620,7192
24101,7518
23782,7552
23509,7627
23137,7650
22593,8166
21725,9065
20354,10199
18724,11461
16745,12475
14264,13136
11612,13424
9277,13371
7328,13082
5850,12918
5251,12823
5576,12934
6623,12826
8167,13353
9896,15844
11802,18491
13391,19254
14353,18049
14587,15573
14158,12744
13349,10522
12538,9175
12244,8249
12165,7651
11742,7104
8758,7563
7486,9544
6310,11100
5382,12068
4607,12688
5392,18428
6629,24069
8235,27958
9963,28720
11377,25946
11908,21343
11211,15934
9402,11936
7011,12914
4810,12728
5005,11295
4910,9094
4531,6700
4446,7353
5229,8022
5471,8318
5250,8039
4808,7183
5921,6782
8857,7684
11767,8556
13747,8706
14004,8268
12305,7537
9478,6777
9872,7302
9785,7430
9163,7010
4230,7167
5543,8036
6925,11431
8312,15825
9607,19414
10761,21218
11635,21539
12075,19672
12150,16347
11570,12033
10363,7853
14168,6702
17050,8157
18782,8340
19197,6910
22230,7476
23126,7502
24071,7349
23957,8130
23714,8621
23631,8832
23554,8687
23322,8550
22778,9204
21715,10241
19964,11807
17792,13318
15241,14596
12389,15456
9738,15790
7452,16022
5673,15797
4567,15636
4616,15154
5423,14778
6707,17404
8442,19874
10355,21251
12044,21230
13203,19243
13683,15771
13521,12171
13366,9333
13575,7264
9978,7242
8541,9326
7073,11280
5712,12655
4794,13274
4071,13138
4506,17484
5571,23170
7071,27728
8849,29754
10557,28415
11642,24394
11629,19608
10365,14277
8208,11289
5813,11552
6149,10856
6572,9272
6483,7329
9800,6661
4635,7009
5497,7524
5913,7681
5875,7186
7293,6783
10824,7490
14320,8701
16663,9341
16954,9440
15009,9188
11767,8784
8411,8334
5634,7861
4072,7308
9096,6859
9114,7415
8560,7433
7698,7420
4216,6976
5513,10929
6943,15677
8400,19970
9781,22481
10927,22848
11610,21397
11718,17851
11225,13285
10179,8896
17502,6762
23295,7610
23529,8509
23701,9015
23844,9108
23886,8941
23667,8816
22940,9938
21461,11572
19140,13643
16105,15663
12791,17487
9910,18853
7385,19281
5391,19167
4029,18438
3777,17466
4330,17760
5326,20378
6882,22338
8665,22893
10364,21555
11672,18472
12394,14449
12510,10571
13688,7403
11661,6792
10197,8579
8586,10773
6970,12364
5513,13411
4429,13820
3781,13375
3900,15540
4718,20621
5915,25127
7391,27883
8945,27956
10224,25152
10767,21338
10260,16780
8800,12328
6747,10063
7365,10144
8082,9590
8144,8514
7485,7640
6200,7183
4643,7446
9205,7233
9129,7912
11460,7607
8382,6689
12394,6999
16377,8316
19021,9272
19384,9761
17415,9873
14027,9741
10380,9465
7216,9048
5571,8466
6289,7678
7327,6714
8697,6820
8050,7172
7089,8220
7407,8191
7570,7057
4352,9878
5786,14252
7369,18314
8971,20843
10399,21163
11357,19348
11679,16028
11304,12052
10369,8568
6351,6981
9500,7254
12726,6924
23008,7275
23704,8288
24333,8945
24820,9219
24975,9277
24526,9563
23202,11289
20861,13844
17723,16740
14128,19522
10466,21516
7221,22257
5047,22263
4187,21513
5452,22770
7042,22357
8710,20071
10127,16312
11068,12054
12246,8241
12123,7113
10585,8876
8867,10896
7153,12516
5592,13268
4277,13492
4128,17351
5039,21069
6214,23648
7653,24337
9008,22857
9853,20000
9881,16818
8935,13131
7244,10068
8045,9076
8891,9746
9033,9842
8519,10102
7156,10395
5356,11292
11018,7576
11079,8834
11182,9120
12925,8354
15701,6851
13363,7068
17693,7822
20638,8968
21239,9539
19515,9652
16249,9565
12495,9281
9070,8847
7508,8258
8284,7490
8240,6935
7401,8507
7314,9354
7089,9125
6783,7896
4101,7732
4826,13172
6489,16040
8274,17495
9991,17116
11283,15294
11891,12600
11816,9683
11063,6974
5620,8338
8490,8808
11378,8562
13657,7532
23483,6674
24641,7953
25624,9065
26226,9982
26145,10786
25070,11588
22816,13831
19458,17228
15558,20509
11585,22861
7966,24109
5100,23719
4319,19761
5768,18664
7379,16057
8896,12484
10040,8822
11732,6807
10998,7759
9260,9488
7489,11195
5823,12141
4406,12173
4336,17081
5383,18783
6573,19228
7709,18308
8567,16388
8934,14471
8607,12131
7438,9981
8238,7950
9057,9422
9246,10792
8543,12395
7064,13384
5221,15147
11870,7198
11939,8884
11929,9821
11947,9745
13758,8999
16408,7675
13417,7023
17891,7469
21119,8617
22146,9207
20923,9221
18075,8811
14504,8298
11108,7778
9831,7185
10661,6809
9451,7199
8126,8480
7674,9791
7043,10314
6360,9953
5755,8770
5556,7107
5250,8094
4554,10398
4010,12668
5678,14502
7596,14496
9560,13104
11221,11017
12402,8731
4817,10141
7359,10858
10020,10584
12014,9286
12862,7333
26128,8170
27190,9944
27516,11724
26755,13134
24670,14500
21292,16863
17003,20063
12661,22430
8721,23605
5536,22911
4894,13337
6514,11102
8134,9386
9467,8002
11267,8026
9569,9473
7777,10523
6046,10875
4536,10378
4314,14924
5402,14711
6554,13707
7589,12392
8248,11176
8259,9869
7485,8771
8160,7680
8835,8431
8703,10884
7810,13396
6315,15705
4644,17453
11444,6826
11404,7895
11336,9258
11310,9876
11803,10044
13487,9422
15816,8236
17757,7139
12414,7102
16774,7532
20146,8410
21664,8718
21146,8614
19000,8036
15943,7220
13327,7043
13151,7805
11875,8199
9845,8758
8435,10159
7446,11127
6358,11294
5338,10654
4619,9405
4308,7981
6686,8142
6090,9716
5080,11740
3839,14676
4107,6855
4876,11909
6833,11215
8981,9341
11227,7172
3982,11760
6181,12716
8601,12537
10532,11093
11319,8759
26070,7093
27528,9818
28244,12865
27838,15348
26027,16632
22789,16804
18455,18728
13692,20555
9400,21219
5976,20362
4379,8843
6018,8821
7780,8231
9329,7091
12646,6801
11297,8491
9669,10187
7884,11529
6141,12126
4583,11681
4122,11841
5210,10542
6330,9373
7291,8350
7802,7613
7607,7167
8023,6792
8489,7473
8173,9712
7161,12764
5726,15693
4192,18171
3846,21836
4072,19584
4263,15578
4412,10844
4514,9236
4583,10107
4633,12616
4663,16419
4665,21738
4616,28637
4477,34375
4229,35912
3858,31440
10191,6966
10448,6917
9648,7293
9570,7698
9580,8711
10174,9511
11044,9654
12154,9485
14115,8930
15730,8204
16720,7425
17540,6688
4186,7444
6965,7656
10633,7558
14586,7836
17892,8221
19788,8452
20011,8027
18745,7224
14820,7111
15095,8279
15360,9053
14589,9470
12594,9742
9919,10699
8709,11486
8070,11772
7005,11602
5775,10881
4689,9814
3857,8607
8355,8209
7784,9689
6659,10302
5138,11661
4428,6939
4096,8962
5969,7787
5010,12716
7125,12605
9010,11415
10009,9230
9878,6730
25256,8825
26970,13070
27976,16832
