ch1,ch2
9574,9575
8882,10867
8094,12497
7365,14824
7008,17167
6790,19073
6729,20059
6842,19717
7090,17935
7414,15634
7765,13077
8094,10342
8381,7784
8609,7558
8760,8109
8793,7848
8635,7284
8888,6882
8907,6643
8472,6262
5219,11443
6099,13280
6856,15004
7321,16530
7334,17579
6832,17324
6163,15780
5189,13399
5586,13366
6135,12787
6619,11128
6950,8717
7108,6278
7090,6245
6968,6259
6384,6203
6855,6474
7543,6378
10637,8120
9940,10267
9270,11737
8701,12175
8257,12857
7902,15682
7584,17299
7266,17276
6928,16230
6577,15220
6255,13164
6022,10719
5934,8401
6036,7569
6360,7992
6920,8080
7710,7588
8686,8575
9773,9529
10874,10295
11889,10777
12828,11026
13496,12302
13857,13678
13925,15061
13735,19035
13318,23804
12727,27331
12268,28855
12328,28184
12575,25702
13447,21983
13591,17980
13360,14437
14540,12683
14840,13149
14995,13419
16119,13193
16121,12651
16241,14580
17459,17108
18769,19857
19261,23689
18852,26901
17612,28299
15772,27723
13595,26739
11814,25040
10035,22639
8319,21022
7676,19167
7688,17380
8638,16201
9762,15317
10999,14929
12242,15821
13572,16866
15551,17434
17306,17831
18685,17153
19610,15260
20012,12907
21780,10074
23569,9106
24695,10046
24941,10670
25708,10828
28050,13715
29192,15136
30743,15743
33101,18338
33468,19408
34641,18989
34567,17155
32232,14664
31908,12120
30030,11960
27692,13096
25294,15052
23523,16618
20718,17455
19498,17497
17780,16932
15323,15532
12452,14347
9556,14143
6905,14131
5373,6259
9219,7831
15050,8909
22470,9766
30226,9853
36319,9277
39300,7926
39754,6103
35117,7017
30290,7774
26048,7984
20197,7636
17011,6816
15613,6224
13300,6555
11323,7043
11946,7465
12670,7702
13015,7727
12918,7726
12362,7640
11424,7511
10296,7502
9105,8003
8263,8775
7857,9839
7794,11154
7888,12544
7907,13721
7780,14302
7578,14699
7386,14237
7270,12628
7402,10195
7620,7519
5437,7348
5592,9116
5687,10362
5849,10544
5921,9443
5897,7378
6646,6293
6559,8036
6495,9181
6371,9407
6615,8655
6821,7179
10268,6510
10263,7315
10055,8300
9679,9267
9191,10000
8645,11360
8264,12013
8077,11698
8144,10291
8229,7902
9459,6193
8994,6425
9082,9948
9091,14132
8893,18160
8485,21002
7865,21850
7331,20446
6579,17142
5720,12863
5256,7785
6187,8137
6730,9003
6739,10349
6246,11898
5440,13489
5256,11636
5589,9076
5692,6456
5113,6758
5419,6150
8971,7022
9752,7996
10294,8323
10639,8192
10843,7881
10951,7623
10951,7621
10784,7976
10380,8729
9708,9876
9050,11358
8355,13075
7662,14901
7100,16638
6743,18012
6636,18767
6769,18612
7099,18219
7561,17054
8074,15157
8563,12792
8954,10235
9197,7915
9258,8402
9094,8120
9394,7558
9466,7086
9203,6816
8573,6576
7844,6209
5550,13712
6194,16400
6592,18566
6617,19517
6224,18832
5461,16667
5299,10179
5641,11924
5997,12427
6323,11824
6559,10219
6677,8079
7072,6392
10368,8932
9816,12186
9270,14920
9077,16389
8901,16248
8695,14723
8397,12645
7960,13032
7374,12746
6691,12179
6138,11346
5759,9949
5477,8349
5344,8516
5399,10014
5665,11357
6148,12096
6834,11930
7685,11318
8655,12332
9859,12931
10988,13119
11965,13725
12743,14768
13291,15828
13599,17674
13675,22194
13528,26906
13158,29986
12597,31139
11885,30159
12851,27074
13162,22884
12717,18602
13690,15470
14209,16476
13871,17275
15257,17242
15620,16493
15455,15371
16701,18444
16940,21254
17207,24184
16728,27163
15535,29950
13839,30522
11850,28945
10226,27512
8716,25140
7745,22568
7238,20552
6899,18462
7215,16655
8062,15478
9161,14918
10460,15674
11855,16840
14124,17998
16423,18412
18462,17962
20005,16829
20894,14592
22250,11785
24442,11529
25923,12879
26441,13669
26594,13726
29202,12989
30503,13693
31832,14920
34386,16233
34787,18997
36228,19514
35998,18712
33305,16515
32353,13830
29791,11265
26482,10819
23518,12243
21259,13788
18363,15689
17005,16904
15435,17351
13324,17067
10914,15883
8476,14280
6231,14220
6725,7319
11202,8622
17700,9585
25399,10020
32709,9830
37494,8970
39943,7434
38472,7163
34638,8062
30593,8391
25568,8143
19365,7418
17088,7001
15264,7517
12682,7849
11453,8057
12346,8292
12853,8263
12911,7990
12488,7547
11626,7239
10448,7038
9135,7305
8107,8040
7898,9129
7919,10560
8281,12235
8463,13916
8444,15222
8255,15728
7980,15948
7889,15000
7882,12845
7935,9975
8024,7080
5807,6854
6029,7972
6227,8628
6347,8462
6346,7396
6128,7183
6240,8632
6451,9335
6624,9043
6801,7858
7170,6146
9934,6295
9524,7139
9134,8035
8720,8830
8330,9905
8269,10244
8242,9735
8250,8203
7815,6765
7914,10125
7831,13991
7535,17700
7011,20394
6463,21264
5729,19857
5175,16820
5118,16420
6315,7187
7229,7714
7551,8401
7237,9209
6439,10065
5448,11857
5307,8454
5640,6108
5159,7125
8636,6203
9351,6748
9895,6912
10287,6834
10694,6726
11013,6760
11218,7068
11232,7709
10966,8669
10382,9886
9525,11239
8530,12634
7570,13970
6791,15371
6299,16664
6112,17609
6222,18153
6589,18193
7151,17614
7815,16377
8467,14498
8994,12327
9306,9947
9708,7745
9976,7574
10006,7167
9739,6683
9162,6476
8489,6319
5311,13350
5826,16062
6047,18284
5893,19385
5361,18882
5575,7306
5654,8467
5761,9725
5876,10883
5995,11276
6075,10683
6083,9404
6014,7605
9844,8431
9708,12315
9585,16162
9455,18938
9346,19856
9236,18840
9062,16455
8751,13525
8259,10906
7591,8895
6815,8054
6044,7382
5381,7397
5128,14545
5525,15988
6088,16280
6898,15336
7902,15712
8960,16222
10000,16170
10956,16974
11787,17715
12473,18328
12989,20611
13317,25079
13418,29379
13270,31800
12876,33050
12412,31494
12902,27843
12631,23203
13030,18635
13675,18850
13497,20215
14336,21155
15018,20908
14622,19722
16034,18102
16441,20987
15584,25205
15002,28281
13978,30574
12278,32070
11925,31820
10898,29428
9438,27608
8091,24645
7457,22112
6913,19663
6583,17364
7100,15553
7979,14467
9150,15357
10567,16546
12642,17569
15286,17936
17846,18057
20029,17089
21537,15847
22535,13652
25146,13173
27011,15376
27808,16786
27365,17184
30316,16454
31890,16509
32739,15802
35619,14240
36237,15786
37741,18493
37613,18887
34754,17481
33560,15256
30400,12656
26220,10292
22633,10032
19661,11481
16515,13087
14946,14831
13272,16193
11308,16857
9230,16878
7188,15985
5345,14505
8325,8190
13486,9137
20557,9974
28337,10098
34915,9595
38463,8498
40104,6952
39207,7838
37982,8779
34187,9270
30502,9055
24780,8304
18667,7739
16680,8436
14538,8956
11881,9173
11599,9048
12333,8711
12607,8323
12382,7696
11771,6978
10696,6359
9329,6240
8447,6754
8118,7659
8082,8989
8504,10711
8797,12674
8895,14578
8785,16006
8627,16497
8525,16166
8397,14921
8294,12498
8230,9855
8188,7297
5832,6274
5797,6522
6222,6376
6416,7017
6571,7255
6630,6884
6167,6597
6366,8310
6516,9376
6592,9408
6880,8401
7201,6706
8888,6630
8640,7616
8462,8842
8316,9458
8214,9051
8244,7637
7012,6691
6930,9851
6642,13555
6130,17211
5462,19905
5451,16292
5662,15820
5631,14949
5353,13564
7102,6209
7716,6366
7645,6646
6989,8909
6032,12738
9490,6243
11866,6733
11443,7721
10640,8851
9538,10311
8312,12107
7162,13730
6249,15046
5657,16069
5488,16824
5642,17342
6073,17969
6735,18296
7559,18152
8451,17296
9288,15492
9961,12821
10394,9631
10520,6508
10300,6190
5339,14178
5344,16348
5222,17740
6132,7121
6098,8922
6030,9829
5946,9500
5858,9935
5755,10277
5627,9866
5466,8779
5271,7290
9313,7146
9357,10898
9281,15215
9163,19049
9063,21277
8999,21337
8943,19439
8847,16391
8574,13138
8142,10358
7533,8373
6811,7247
6423,6955
6142,7467
5876,8775
5510,10815
5147,13357
5226,17828
5784,18567
6498,18156
7316,19452
8205,19778
9094,19880
9955,20440
10763,20744
11497,20754
12112,23302
12579,27257
12941,30663
13274,33137
13332,33712
13123,31528
12735,27397
12732,22449
13458,20397
13400,21753
13575,23187
14484,24309
14406,23950
15184,22453
16007,20710
15599,23461
14963,27547
14336,31007
12832,32612
12300,32623
11582,31733
10334,29202
8817,26902
8156,23807
7530,21251
7030,18496
6832,16086
7489,14322
8455,14306
9744,15314
11403,16464
14151,17264
17041,17174
19705,16456
21804,16024
23027,14957
25724,13279
27971,16368
29049,18621
28675,19713
31327,19807
33188,20691
33515,20104
36714,18191
37650,15447
38979,14931
39164,17479
36399,17854
35205,16344
31612,13942
26753,11593
22545,9847
18804,9485
15289,10602
13579,12511
11625,14173
9610,15410
7679,16210
5900,16335
6121,7419
10151,8939
16010,9631
23543,10184
31266,9974
36893,9244
39665,8095
40217,9031
39258,10084
37135,10630
33933,10517
30100,9672
23925,8703
17872,9329
15934,9978
13677,10340
10998,10276
11414,9780
11975,8928
12172,7852
11908,6902
8352,6903
8623,8314
8928,10151
9084,12244
9054,14284
9017,15836
8946,16441
8768,16388
8564,15611
8379,13652
8404,10913
8526,8342
8566,6125
6463,6555
6325,7356
6190,8068
6097,7742
6139,6527
6634,6258
6786,6277
6252,6176
6420,8057
6510,9322
6619,9506
6890,8542
7181,6825
8613,6446
8363,7869
8140,8813
8111,8807
8043,7713
5949,6668
5652,9755
5167,13398
5348,17443
5514,16644
5519,15433
5248,13784
7276,6393
7462,6798
7050,8689
6265,12486
5383,16104
11252,6431
10331,7941
9245,9633
8163,11404
7091,13450
6201,15157
5605,16459
5350,17444
5435,18255
5839,18966
6521,19509
7413,19615
8398,18909
9332,17135
10074,14299
10503,10803
10525,7321
6584,6208
6570,8196
6435,9697
6245,10331
6026,10031
5785,8834
5532,9200
5260,8976
5434,6626
6133,6331
8620,8919
8543,12868
8371,17065
8192,20374
8065,21793
8008,21006
7995,18451
7984,15067
7873,11764
7594,9092
7396,7259
7479,6267
7201,6574
6698,7841
6077,9792
5482,12235
5321,16753
5746,19029
6286,21531
6916,22826
7601,22881
8323,23185
9054,23428
9848,23208
10774,23452
11678,25223
12485,28270
13119,30514
13505,32884
13579,32552
13327,29784
13191,25406
13626,22184
13660,23244
13142,24228
14160,25693
14288,26604
14237,26228
15454,24561
15510,22640
14725,23699
14537,28074
13387,31506
12418,32419
12080,31405
11152,30128
9849,27936
9062,25421
8527,22867
8006,20047
7608,17203
7661,14853
8437,13470
9527,14431
10909,15233
13225,15647
16184,15939
19130,15347
21644,15299
23373,15501
26040,14403
28735,15856
30127,18729
29898,20458
32326,21758
34363,23609
34487,23738
37685,22159
38829,19277
39870,18157
40353,16435
37911,16859
36915,16882
33184,15492
27826,13204
23130,11090
18610,9667
14920,9078
12814,9993
10553,11768
8391,13292
6468,14555
7498,8230
12143,9649
18662,10123
26583,10329
34083,9792
38658,9093
40652,10319
40347,11497
39319,12713
36831,12792
34121,11950
29526,10678
23311,10353
17057,11003
14805,11417
12487,11425
10207,10926
11022,9966
11629,8688
11764,7273
8945,7177
9065,8942
9046,10998
9054,13059
9055,14732
8898,16337
8648,17241
8406,16818
8531,15190
8698,12715
9035,9755
9180,6948
6840,7361
6624,8193
6633,9263
6603,9250
6538,7989
6532,6366
6366,7666
6439,8969
6607,9146
6871,8146
7275,6433
8008,7139
7921,8377
7818,8706
7742,7869
7710,6284
5140,18829
5533,18036
5723,16809
5657,15231
5336,13338
7474,6724
7064,8076
6295,11731
5490,15298
10968,7114
9839,9262
8526,11552
7252,13714
6208,15497
5500,16834
5153,17789
5170,18519
5519,19131
6152,19539
6995,19452
7933,19166
8824,17964
9513,15360
9851,11704
9767,7825
7015,6633
6914,8175
6693,9069
6411,9495
6100,8983
5778,7648
5435,8010
5081,8167
5201,7070
5865,7281
6613,6613
7843,7298
7775,10328
7543,14042
7248,17690
6979,20241
6797,20873
6718,19473
6734,16614
6795,13159
6884,9951
7590,7464
7236,6196
6354,7934
5673,11345
5375,15268
5434,18865
5728,21400
6108,24028
6786,25117
7651,24856
8351,25390
8825,25274
9710,24548
10585,25220
11489,26001
12286,27938
12893,29822
13225,31305
13601,30696
13761,28269
13997,24859
14211,25385
13463,25929
14113,26912
14332,27935
13612,28175
14823,27872
15315,26191
14600,23910
14500,23427
13768,27123
12261,29649
12253,29938
11693,28655
10697,27209
9791,25743
9566,23702
9236,21376
8902,18536
8671,15859
9077,14139
10018,13610
11206,14352
12715,14740
15564,14665
18520,14339
21234,13911
23275,14516
25815,14585
29022,14685
30828,17758
30833,19823
33355,21419
35503,24135
35619,25152
38690,24395
39800,23483
40561,22691
41072,20464
38911,19577
38227,17627
34670,16668
29033,15112
24103,12916
18882,11114
14743,10299
12392,9450
9908,10434
7604,11020
5642,12282
5351,7857
9012,9128
14291,10336
21387,10532
29629,10426
36720,9717
40127,11052
41332,13169
40232,14543
39230,15518
36653,15006
34097,13526
28830,11784
22568,12187
16281,12556
13301,12569
11019,12081
9919,11068
10802,9649
11234,8018
11140,6390
8912,7385
8903,9264
8947,11683
8820,14396
8568,16906
8459,18603
8536,18912
8868,17539
9335,14719
9659,11155
9769,7713
7239,6155
7130,7686
7071,8813
6985,9473
6976,9759
6999,8747
6971,6844
6248,7070
6330,8294
6592,8400
6859,7373
8672,6117
8200,6167
7634,6683
7522,8319
7559,9172
7578,8741
7617,7143
5226,18088
5419,16565
5365,15046
7312,6206
7131,7674
6570,10529
5863,13271
5198,15555
5321,7089
11226,7598
10000,9271
8598,10909
7259,13130
6166,15026
5439,16459
5512,17673
5220,18658
5252,19525
5767,20310
6449,20804
7193,20526
7862,19022
8318,16076
8715,12055
9268,7952
7709,6195
7461,6412
7263,6960
6945,7184
6579,7181
6207,6540
5844,6460
5462,6947
5129,7147
5808,7943
6446,7751
6943,6739
7214,6533
7229,8504
7017,11222
6660,14360
6265,17227
5919,18957
5679,18941
5577,17197
5601,14274
6153,10967
7157,8015
6761,8102
6127,11997
5671,16366
5510,20223
6071,22768
6878,25208
7826,25980
8716,25745
9848,26126
10813,25721
11338,24956
11401,25824
11112,25709
11962,26567
12837,28835
13291,29589
13628,29518
14278,28128
14777,27605
14227,28136
14329,28359
14545,29202
13868,29601
14137,29864
14921,29033
14603,27517
14045,25362
13792,23350
12670,24555
12006,25996
11841,25775
11193,24869
10269,24210
10238,23602
10282,22953
10257,21590
10219,19753
10210,17751
11156,15845
12264,14176
13482,14200
15514,14234
18321,14046
20978,13816
23115,13541
25065,13805
28646,14473
30907,16570
31277,18662
34155,19616
36496,22710
36625,24310
39762,24281
40707,25920
41239,26010
41475,24255
39393,23403
38816,21583
35514,19437
29987,17464
24980,15200
19377,13285
14918,12809
12081,12209
9503,11829
7124,11852
5131,11752
6463,8938
10694,10088
16670,10909
24259,10743
32708,10374
39159,10959
41351,13980
41720,16087
39862,17691
38993,18183
36401,17033
33808,14970
27936,13876
21660,14044
15437,14072
11541,13687
9351,12686
10006,11108
10550,9190
10826,7216
8805,7126
8817,9039
8699,11596
8476,14564
8519,17583
8528,19796
8926,20454
9424,19144
9860,16067
10133,12047
10416,8128
7352,7281
7190,8541
7235,9086
7276,8985
7260,8338
7303,6847
6119,6354
6343,7483
6614,7527
7084,6521
8069,6218
7551,6183
7159,6525
7230,8479
7285,9668
7311,9566
7463,8258
7488,6148
5161,18463
6824,7185
6546,9863
6092,12252
5623,13671
5239,13792
5107,6973
5710,7696
6284,7763
6744,7135
6983,6193
11648,6986
10900,8789
10206,10892
9156,13246
7937,15620
6763,17588
6030,18572
5953,18930
5527,19711
5094,20189
5437,20464
5875,20339
6333,19488
7086,17548
7805,14380
8371,11402
8669,8032
7613,6346
7101,6613
6415,6165
5887,6540
7783,6111
7786,6647
7587,6349
5241,6682
5214,7190
5794,8297
6312,8705
6691,8040
6857,7740
6782,9395
6492,11810
6071,14672
5616,16787
5222,17400
5509,11584
6419,8629
7203,8092
6363,12051
5990,16434
6230,20324
6790,22993
7634,25072
9163,25519
10795,25417
12100,25616
12820,25072
12854,25247
12277,25534
13025,25024
13596,25333
13700,27864
13271,29192
14352,29159
15098,29352
14840,29656
14449,29661
14822,30473
14209,30720
13425,31016
14322,30924
14265,30187
13242,28519
13248,26690
12576,24910
11279,23712
11492,23270
11222,23604
10632,23975
10338,24570
10802,25079
11213,24824
11581,23783
11906,22112
12604,20088
13901,17991
15152,16012
16276,15115
18894,14562
21396,14762
23416,14751
24536,15007
27942,15096
30473,15905
31203,17706
34253,18585
36945,20490
37269,22283
40526,22794
41428,25699
41796,26739
41686,25910
39552,25407
38730,24345
35461,21964
30174,20399
25218,18059
19794,15782
15114,15671
11746,15478
9174,14891
6822,14047
7819,10130
12659,10912
19412,11208
27525,10694
35938,10128
41439,13696
42632,16828
41851,18797
40187,20456
38716,20371
36599,18664
33127,16194
26829,15847
20472,15669
14432,15240
9849,14275
9644,12709
10362,10687
10655,8478
10543,6375
8862,7212
8700,9249
8680,11592
8699,14663
8653,17464
9024,19616
9434,20456
9851,19232
10409,16117
10940,11983
11179,7943
7331,6302
7358,7464
7377,8133
7578,8080
7710,7349
7786,6460
7853,6369
7928,6323
8029,6328
8277,6360
8508,6356
8591,6270
6419,6773
6786,6923
8050,6127
7423,6182
6874,6243
6888,8442
6880,10105
6988,10401
7069,9104
7054,6940
5095,19764
6463,6395
6283,8670
6106,10830
5865,12267
5639,12670
5458,12127
5298,11074
5112,9878
5119,9601
5114,8192
5596,8751
6130,7822
6682,6147
7236,6427
7717,6177
11815,7853
11534,10042
10812,12485
9736,15081
8497,17597
7311,19550
6345,20416
6039,19848
5539,19813
5321,19639
5529,19073
5916,18134
6398,17378
6882,16438
7273,14393
7474,11308
7436,7815
6717,7163
6077,7307
5847,6395
5096,10030
6159,7840
7975,6622
7807,6576
5314,8521
5777,8445
6180,9391
6462,9170
6571,8695
6467,9994
6170,11935
5749,14107
5293,15582
5732,8803
6472,6401
7382,7798
6823,11468
6621,15547
6743,19254
7526,22180
9172,23927
11032,24244
12771,24276
13985,24336
14380,24064
13898,24817
14793,24586
15101,24119
14814,24345
14014,26775
14442,28696
15212,29313
15147,29188
14375,30157
14996,30837
14558,31265
13139,32013
13627,32325
13657,31750
12831,31197
12146,29859
11856,28101
10970,26418
10606,25247
10714,24769
10487,25051
10090,25271
10721,25619
11546,25885
12380,26160
13169,25556
13864,24134
15584,22147
17168,20012
18447,19094
20273,17975
22680,17243
24532,17335
25443,17558
27546,17037
30087,17167
30965,17598
33448,18219
36536,18499
37234,20160
40377,20604
41500,23612
41747,25221
41524,25134
39494,25074
38222,24865
34695,23264
29461,21888
24544,20074
19441,18298
14853,17577
11318,18107
8796,17773
6549,16874
6001,11040
9529,11158
15058,11416
22649,11088
31218,10464
39377,12456
43673,16251
43814,19367
41881,21196
40588,22631
38717,22011
36349,19898
32007,17931
25426,17429
18963,16821
13229,15863
9628,14346
10459,12285
10807,9950
10873,7584
8904,6930
9019,8872
9036,11093
9017,13801
9251,16458
9496,18148
9771,18701
10384,17568
11017,14665
11427,10833
11537,7125
7860,6612
8000,6799
8078,6837
8195,7047
8398,7564
8602,8141
8797,8733
8974,9236
9063,9504
9014,9421
8748,8924
8313,8064
7866,6941
6596,6275
7094,6487
6434,7242
6436,8954
6486,9641
6490,8905
6430,7012
6233,7718
5911,9476
5864,10558
5787,10722
5692,10549
5566,9864
5371,8948
5092,7933
5106,10206
5114,10206
6177,6981
6508,7855
6834,7354
11795,7866
11524,10340
10860,13049
9887,15946
8774,18945
7712,21713
6848,23631
6261,24082
5953,22725
5880,19647
5980,17837
6169,17381
6359,16561
6472,15134
6443,12866
6391,9862
6735,6692
6103,7156
5831,8186
5521,8095
5279,10831
6258,8472
7079,6284
8028,6498
7941,6321
5351,6546
5373,9152
5694,8864
5982,9817
6187,9999
6262,9389
6176,10276
5931,11590
5569,12785
5166,13399
5250,8606
5889,6575
8102,7616
7457,10783
7043,14429
7454,17972
8731,20728
10413,22283
12280,22563
13942,22682
14959,22500
15210,23412
16562,23654
16965,23498
16475,22905
15296,23096
14949,25424
15469,27274
15337,28188
14444,28558
14998,29301
14804,30631
13591,31709
13023,32271
13048,32819
12276,32880
10915,31810
10744,31129
10162,29554
9339,27867
9731,26410
9835,25737
9765,26069
10166,26341
11288,26987
12500,27081
13737,27567
14908,27303
16802,26002
18916,24125
20608,23166
22100,22196
24599,20823
26383,20496
27075,20930
27954,20585
30324,19602
31090,19250
32153,19192
35456,18550
36511,18834
39086,19085
40568,20908
40634,22691
40595,23006
39040,23279
37412,23611
33560,22659
28193,21820
23164,20608
18323,20479
13965,21010
10754,20147
8289,19468
6176,19031
7554,11940
11675,11771
17994,11464
26363,11040
35268,10467
42923,14436
45813,18363
44899,21439
42277,23305
40923,24269
38476,23234
35762,20832
30559,19374
23708,18507
17219,17455
11888,15997
10537,14015
11081,11643
11083,9157
11056,6797
9423,6494
9475,8002
9485,9925
9604,12119
9667,14347
9725,15694
10208,15788
10781,14714
11228,12218
11447,9009
8756,6348
8921,7312
9026,8527
9115,9895
9175,11220
9201,12266
9145,12771
9039,12566
8826,11635
8436,10172
7910,8429
8039,6697
5925,7151
5882,7403
5815,7075
5363,6139
5127,8425
6203,7219
6065,8931
5850,10137
5615,10527
5584,10136
5498,9259
5328,8184
5074,7094
11250,8035
10994,10838
10439,13848
9649,16979
8758,20041
7918,22765
7244,24581
6787,24967
6530,23631
6423,20681
6384,17397
6328,16111
6178,14585
6153,12735
6345,10450
6444,8797
6411,6680
5705,6592
5547,8687
5177,9701
5539,11379
6373,8974
7068,7152
8210,6183
8365,6331
6044,6224
5411,6879
5179,9053
5345,9178
5554,9122
5742,9952
5849,10452
5875,9948
5827,10493
5654,11021
5372,11239
5544,6533
8806,7922
7907,10610
7742,13670
8399,16654
9492,19069
10957,20475
12571,20729
13958,20779
15293,21438
17219,21981
18159,22546
17957,22194
16753,21934
16060,21704
16200,23366
15771,25220
14761,26455
14973,27309
14950,27938
13989,29579
12613,31004
12664,31853
11929,32099
10592,32526
9735,31602
9254,31230
8539,29786
8579,28454
8882,26797
9056,26328
9354,26415
10651,27378
12080,27918
13626,28695
15159,29344
17240,29148
19906,27681
22126,26593
23795,26228
26624,25253
28512,24304
29114,24600
29231,24914
31384,24086
31869,23085
31139,21938
34359,21071
35536,19261
37135,18921
38839,18592
38522,20209
38741,20632
37877,21058
36153,21650
32204,21102
26765,20948
21518,20144
16812,20667
12747,23263
10052,24356
7635,23717
5648,21891
6013,12998
9541,12465
14249,11768
21419,11033
30326,10544
39329,11624
46221,15760
47506,19774
46166,22847
42790,24788
41226,25439
38140,24141
35027,21524
29001,20241
21882,19039
15460,17582
10567,15723
11090,13439
11306,10896
11040,8341
9912,6181
9980,7158
10051,8339
9966,10048
9804,11745
10037,12705
10411,12559
10746,11590
10964,9578
11237,7105
9362,7312
9304,9232
9208,11425
9133,13524
9192,15060
9151,15678
8986,15185
8686,13722
8241,11656
7994,9408
7803,7505
7472,6138
5447,7613
5154,10607
5088,19789
5156,21225
5161,21584
6001,6244
6004,7735
5905,8914
5747,9454
5549,9297
5306,8616
5244,6360
10448,8253
10242,11372
10170,14729
9805,18077
9195,21172
8460,23675
7742,25105
7159,25009
6929,23189
6780,19882
6592,16662
6649,14429
6695,12300
6655,11052
6492,9795
6194,8092
5265,7347
5909,12364
6724,9952
7416,8755
7967,7265
6098,6482
5482,6561
5096,7546
5171,8311
5207,8834
5286,9170
5372,9436
5444,9733
5461,10330
5417,10569
5377,10918
5257,10944
5395,6694
11668,6290
11356,6400
10469,7438
9299,8926
8724,10717
8686,12916
8997,15456
9695,17560
10723,18802
11869,19001
13997,19352
16161,20655
17663,21557
18123,21726
17431,21213
17450,20444
17344,20489
16601,21344
15328,23264
15178,24816
15161,26047
14363,26989
12805,28337
12590,29808
11947,30535
10645,30662
9220,30999
8714,30396
8017,30176
7689,29322
8022,27968
8292,26433
8586,26243
9935,26888
11440,27743
13099,29319
14826,30132
16992,31225
20035,30761
22721,29853
24875,29463
28163,29230
30344,28214
31040,27995
31035,29007
33050,29192
33219,27999
31460,27200
33884,25573
34876,23620
35351,20796
36955,19344
36029,18666
36315,18865
35904,19120
34286,19711
30505,19531
25231,19864
19888,19331
15284,19273
12009,23639
9269,26640
6898,27658
7629,12854
11882,12219
17180,11155
25079,10240
34110,9649
42922,12051
48696,16223
48797,20272
46804,23397
42957,25554
41402,26101
37741,24697
34246,21954
27450,20494
20137,19010
13829,17243
10585,15103
11152,12596
11015,9918
10473,7361
10493,6629
10360,7135
10042,7926
10003,9147
10112,9806
10223,9699
10445,8854
10924,7327
9495,7105
9232,9673
9210,12634
9152,15423
9048,17366
8885,17977
8648,17137
8438,15159
8325,12591
8100,10068
7783,8155
7623,6618
6054,6995
5813,9943
5612,13306
5480,16521
5399,19023
5321,20535
5182,21116
5684,6396
5666,7623
5577,8370
5443,8427
5260,7858
5236,6210
5726,6634
9896,6554
9889,6924
9841,6853
10108,6395
10321,8154
10402,11298
10282,14605
9940,18130
9422,21372
8834,23724
8290,24716
7875,24106
7626,22191
7520,19524
7488,16100
7424,13302
7232,11613
6871,10204
6341,8704
5890,7007
5242,15874
6093,14091
6885,11684
7567,10081
8130,8400
8603,6134
6932,6231
5177,6349
5203,7132
5237,7747
5236,8374
5209,8843
5169,9238
5129,9656
5092,10177
5488,7562
12493,7269
12601,8327
12007,8995
11048,9380
10452,10378
9812,11814
9345,13446
9178,15142
9402,16631
10634,17566
12226,18585
13970,20424
15519,21331
16449,21163
17268,20461
18279,19547
18324,18708
17514,19273
16076,19943
15755,21656
15614,23456
14833,24964
13407,26089
12804,27067
12326,28344
11127,28683
9484,28692
8780,28513
8016,28686
7334,28656
7611,28071
7857,26586
8163,25830
9475,26098
10952,26762
12588,28499
14297,29983
16377,31712
19545,32530
22489,31978
25113,32005
28830,32310
31419,31977
32377,31147
32813,31809
34844,33200
34794,33282
32630,32685
34247,31620
34834,29690
34303,26842
35494,23076
34407,20478
33898,18574
33464,18241
31981,18479
28473,18626
23572,18883
18381,18816
14181,18897
11220,21637
8506,25767
6189,28778
5775,12090
9436,12027
14365,11362
20154,10143
28621,9281
37368,8553
45647,11742
49905,15795
49130,19812
46467,23001
43759,25525
41171,26145
37919,24783
33331,21997
25856,20149
18486,18493
12434,16480
10603,14112
10733,11495
10275,8822
9531,6388
9989,6964
9840,7518
10032,7455
10431,6772
9471,6746
9314,9779
9123,13332
8921,16674
8712,18922
8481,19506
8548,18398
8494,16026
8312,13092
8010,10631
7882,8449
7739,6694
6270,6526
6116,9489
5973,12870
5866,16066
5789,18899
5706,20836
5553,21624
5272,21494
5615,7070
5433,7840
5208,7963
5155,6265
5164,7256
9527,6409
9773,7082
10061,7380
10249,7217
10372,6677
10429,7903
10392,11169
10224,14707
9913,18174
9494,21038
9048,22817
8658,23059
8385,21615
8236,20142
8159,17819
8053,15131
7810,12929
7365,11258
6702,9665
6425,7877
5108,13908
5181,17764
5979,16643
6723,14448
7366,11594
7905,9484
8377,7159
8590,6476
7582,6365
5486,6262
5418,6873
5404,7309
5378,7533
5304,7986
5172,8421
5169,11552
5855,9431
6431,6970
12954,7342
13298,9572
13188,11452
13191,12691
12587,13316
11613,13596
10542,13896
9976,14492
10064,15564
10392,16928
11006,19119
11883,21020
12852,21994
14234,21786
16317,20593
17757,18889
18270,17696
17798,17462
16518,17612
16550,18164
16298,20113
15455,22042
14050,23742
13219,24965
12939,25412
11923,26380
10367,26211
9442,26098
8637,26112
7722,26958
7792,27135
7983,26318
8218,25351
9506,25409
10926,25558
12470,26831
14060,28499
15900,30324
18977,32253
21902,32635
24709,33839
28664,34114
31583,34564
32884,33924
34024,34204
36232,35245
36166,36498
33779,36405
35297,36838
35384,35509
34140,33690
34756,30245
33221,25921
31945,22357
31121,19203
29634,18826
26340,18818
21818,18613
16991,18525
13236,18656
10425,19630
7827,23483
5600,26321
7090,11152
11338,10875
16780,10227
23074,9059
31768,8348
39955,7903
47347,10817
49768,14600
48223,18471
45192,21986
44058,24659
