ch1,ch2
12529,25162
13218,25786
18857,23716
25232,19726
31255,15054
35596,10812
37112,8171
35426,7857
36805,9135
37613,9752
34845,10351
29180,12966
24965,14971
19700,15675
15361,14805
12030,12681
8803,10049
6750,11630
9121,10296
13036,8799
18102,7409
48925,8642
52240,13310
49018,18056
40949,21799
29630,24129
19034,25650
12273,24613
7866,21697
7170,20388
10291,24128
14634,25473
21902,24019
28908,21083
33328,17662
36511,17460
37597,16365
34380,16393
36752,18254
35327,18267
35036,16208
33289,12771
31095,12383
31246,12406
28150,11854
25123,11490
23857,11456
20485,11334
19681,11107
18090,10721
16891,10022
15472,9742
13811,8993
11671,8149
9380,7039
7379,7389
7886,9117
8687,10066
9245,10307
9465,9906
9466,8898
9200,7663
8641,6723
7378,6782
7271,7945
7182,9745
7173,11798
7029,13447
6756,14043
6642,13345
6550,11898
6437,14328
6697,16101
6937,16992
7141,16934
7257,15961
7143,14257
6821,12113
6693,9841
6622,7790
6646,7395
6708,9423
6759,10502
6776,9926
6984,11742
7099,12580
7099,11781
6946,9996
6963,7421
12665,6847
12167,10712
12253,15101
12334,18898
12681,20921
16679,21001
22681,19439
28610,16362
33341,12721
35798,9331
35394,6902
36091,8183
38433,8783
37254,9119
33053,11553
28819,13505
23467,14431
17770,14022
13703,12685
10296,10526
7313,12102
7244,11418
9796,9724
14096,8187
19092,6969
53261,8815
54512,13631
50483,18423
40512,22147
28256,24961
18167,26292
11164,25277
6953,21777
8658,20138
12111,23401
17782,24159
25414,22111
31811,19520
35054,20308
36954,19887
36952,18159
35010,17665
37152,20195
34521,20512
35193,18276
32322,14322
31784,11082
30939,11262
27137,10924
25569,10865
23854,11072
20274,11193
19538,11199
17488,11096
16134,11809
14899,12025
13908,11794
11982,11319
10186,9872
8838,7841
7303,6546
7751,7909
8479,8579
8958,8477
9104,7931
9114,6969
7062,6686
7116,8458
7132,10497
7040,12215
6883,12996
6853,12577
6735,11135
6543,12479
6654,14171
6754,15192
6805,15460
6836,14845
6716,13416
6447,11451
6316,9237
6323,7384
6663,7259
6685,8549
6671,8887
6812,10573
6961,12806
6988,13585
6867,12679
6805,10057
6814,7918
6522,14266
6681,13263
6314,11791
13136,8233
13081,11702
12983,14691
14899,16251
20485,16085
26222,14843
31056,12582
34035,9928
34433,7430
34886,7099
38610,7922
39369,8064
37006,10434
33191,12303
28130,13357
21915,13646
15974,12687
12032,10974
8732,11521
6381,13119
8081,11640
10988,9984
15619,8371
20460,6985
55987,9126
55997,13812
50654,18510
39325,22721
27483,25408
17133,26499
10307,24951
6795,18434
10059,20107
13799,22558
20994,22418
28655,21821
34078,22871
36551,23464
37403,22630
36127,20310
36378,18199
37437,21141
34869,21698
35014,19415
31255,15187
31923,10651
30149,10494
25931,10247
26119,10279
23904,10615
20445,10852
19764,10925
17664,12014
15691,13091
14516,13753
13930,14677
12333,14260
11106,12532
9724,10352
8172,8489
6750,6798
7575,6774
8182,7050
8561,6665
6993,7061
7031,9026
6997,10728
6977,11655
7017,11529
6922,10435
6696,11255
6707,12764
6678,13800
6565,14211
6487,13861
6301,12708
6689,6608
6690,7681
6831,10158
6847,12151
6714,12810
6630,11644
6637,10046
6521,7518
6916,16016
7641,17132
7773,16650
7303,15170
6386,13295
13468,8866
13328,11149
18544,12223
24129,11904
29018,10864
32293,9165
33193,7307
38057,6758
41154,7131
40341,9165
37463,11170
33313,12486
26970,13112
20214,12463
14350,11424
10635,10174
7497,13076
7291,14539
9337,13043
12847,11342
17749,10099
22363,8804
27649,7845
40340,6688
56554,9806
56332,14529
49637,19153
38545,23247
26148,25580
15872,26191
9599,23645
7716,21745
11300,22011
16111,24535
24056,25491
31408,24521
35595,25504
37340,26116
37930,25027
35443,22152
37234,19557
37297,20925
35208,21546
34385,19391
30794,15224
31372,11369
28782,10332
26967,10031
26523,10037
23822,10394
21236,10588
20268,11010
18032,12372
15563,13586
14159,15415
13866,16547
12713,16121
12024,14319
10771,12710
9171,10436
7495,8695
6648,7328
6850,7754
6856,9387
6984,10434
7119,10489
7089,9622
6917,10833
6864,12099
6703,13007
6428,13373
7109,7025
7194,7421
7205,7623
7050,7126
6803,6742
6800,8454
6632,9871
6521,10934
6481,10420
6322,8489
7460,6866
7270,8079
6858,8373
6287,7719
7256,16833
7994,18392
8210,18703
7809,17498
6926,15326
13267,6873
16345,8559
21848,9260
26983,8812
30624,7833
32116,6541
42611,7389
40874,9508
38241,10911
32403,11889
25119,11709
18167,11569
13370,10558
9574,9088
7333,13501
6521,18060
6703,15997
8463,14714
11034,13223
15303,12303
20528,11445
25154,11055
31024,10235
43425,8854
52547,7102
56241,11182
55290,15782
48334,20192
36375,23791
24050,25815
14537,25421
8945,22099
8622,25308
12393,26149
18671,28437
26858,28962
33619,27383
36376,26866
37689,27608
38332,26369
34842,23076
37197,21238
36467,21131
34752,21478
33186,19131
30408,14992
30083,11909
26962,10776
27519,10301
26465,10332
23359,10589
22104,10630
20866,11062
18430,12374
15786,13877
14422,16042
13729,17102
13104,16627
12828,16110
11864,14244
10390,12009
8757,10568
7514,8848
6608,7092
6631,6953
6663,8507
6940,9416
7159,9417
7203,10211
7164,11390
7049,12340
6764,12961
6349,13074
6806,6860
6881,7853
7110,8604
7144,9022
7002,8453
6972,7085
6679,6652
6539,7932
6467,8316
6240,7535
7971,7545
7977,10190
7654,12184
7046,12757
6326,11768
7062,17532
7703,19521
8034,19536
7801,18193
7071,15992
18611,6812
24100,7206
28504,6675
43045,7383
42289,8999
37464,9973
30221,10543
23324,11026
17135,10420
12592,8943
8731,8311
7451,12782
6631,17612
7794,13653
9894,12463
13135,11391
18275,11336
23802,11410
28504,11896
34823,11651
46176,10483
53821,8747
54778,12922
53170,17745
44825,21563
32815,25227
21327,26344
13828,24623
8294,20240
6376,24444
9672,27388
14089,28470
21148,30846
29322,31385
35253,29607
36949,26750
37756,27572
38296,26266
34012,23141
36262,21927
34904,19836
33582,20490
31555,18536
29252,14709
28266,12038
26442,11658
27233,10920
25630,11173
22476,11274
22594,11053
21152,11264
18616,12366
16376,14077
15111,15963
13822,16721
13533,17484
13444,16814
12914,14829
11707,13801
10251,12078
8850,10037
7191,8251
6813,6756
6568,7464
6884,8861
7134,10081
7216,11014
7306,11693
7149,12148
6772,12318
6548,6626
6851,7732
7032,8982
7025,9463
6892,9013
6931,7921
7870,7290
8175,10704
8068,14329
7566,17111
6842,18004
6454,16222
7287,18987
7687,19858
7566,18733
6970,16149
45030,6993
41558,8035
35902,8979
28932,9807
21894,9672
16670,8727
11803,7429
8677,7223
7436,11410
6441,16146
7008,11804
9051,9877
11554,8899
15529,8521
21521,8912
27232,10204
32031,11266
38748,11648
49361,11016
54878,10723
52558,15167
50366,19746
41440,23129
29648,26414
20157,26976
12997,23863
7902,18522
7437,25318
11067,29161
16131,31340
23395,31192
31304,32006
36205,30383
37871,26166
37831,26150
37495,24809
32664,23060
34616,21487
32787,18496
31992,18106
29663,16657
27628,14224
26250,13111
25858,12631
25946,12101
23975,12397
22376,12279
22247,11780
20743,11872
18308,12650
17219,14357
15965,15786
14655,16867
14065,17624
13880,16744
13855,16307
13022,15098
11762,13145
10341,11203
8534,9615
6678,7695
6371,7192
6556,8793
6835,9994
7050,10722
7190,11059
7272,11136
7088,11018
6643,10698
6654,6736
6899,7882
6965,8394
6864,9327
6860,9279
6795,8016
7816,9388
8023,13267
7786,17210
7189,20178
6374,21199
6330,14467
7141,16843
7534,18038
7425,17598
6856,15399
44141,6562
40736,7483
34229,8478
27342,8830
21641,8473
15755,7473
10756,6547
7146,9852
7955,7710
13550,7153
18218,8183
24624,8723
30186,9834
35026,11614
42557,12654
52544,12395
55267,12966
50361,17705
46733,21697
37852,24901
26771,27628
18987,27105
12045,22982
7486,17056
8864,26757
12788,30475
17982,32631
25360,32480
32534,30639
36261,29337
37969,25320
36937,23978
35849,22571
30906,22088
32609,20316
30343,18754
30281,17762
27715,16021
25965,14236
24383,14077
24338,13317
23875,13408
21752,13562
21184,13270
20895,12499
19516,12967
18491,13600
18027,15092
16756,15920
15708,17260
15049,17602
14873,17540
14698,17401
14249,16051
13104,14458
11760,13110
9923,11141
8261,8827
8410,6515
6519,6507
6474,8148
6588,9436
6786,10147
6916,10402
7018,10180
7082,9656
6874,9051
6421,8377
6858,7491
6953,8751
6875,9152
6829,8809
6743,8582
6559,8172
6432,7606
7105,7504
7559,10517
7662,13917
7361,17151
6709,19542
6539,12089
7297,14841
7625,16144
7449,15580
6814,13519
6345,7626
8495,7298
43731,6495
38323,7561
32807,8054
27011,8120
20281,7807
14153,7006
6534,8314
11395,7085
15398,8940
20575,10026
27008,10048
32028,10544
36753,10956
46238,12339
54542,12556
54291,15610
48220,20451
42931,23732
33520,25922
25120,28118
17500,27013
11079,22103
6907,15818
6946,22758
10540,25849
14735,29202
19460,31565
27081,31794
33012,29237
35315,26783
37083,23150
35246,21793
33553,21534
29425,20749
30430,19017
28255,18424
28594,17190
25729,15398
24572,14837
22872,14416
22270,13609
21467,14125
19400,14214
19121,13831
18776,13992
18283,14348
18818,15410
18415,16357
17196,16966
16802,18062
16102,17848
15998,18764
15473,18367
15336,17509
14244,16837
12964,15259
11164,13001
9694,10365
9822,7719
6761,6543
6761,8319
6684,9757
6590,10390
6656,10319
6689,9831
6747,8963
6779,7957
6551,7015
7039,7805
6958,8725
6896,8687
6748,9197
6504,10032
6247,10031
6901,8112
7243,10281
7270,12506
6909,14532
6282,16070
6835,9122
7499,11766
7723,13466
7443,13574
6881,12072
8282,9841
10925,8448
40327,6648
37168,7480
31906,8014
24789,7860
17759,7123
12561,7817
16803,10245
22224,12067
28276,12706
33019,11992
38593,11420
49409,13009
55073,14767
53897,18866
46594,23579
38429,26119
29554,26515
22972,28506
15714,26621
9966,21443
8294,21024
12286,23795
16553,26151
20515,28623
27943,29239
32805,27193
33535,23529
35358,21398
33103,21209
30888,20615
27852,19421
28192,18686
26949,17758
26808,16454
23793,14944
23538,14745
21740,14149
20206,13574
19252,14034
17336,14162
16728,14918
16419,15454
17699,16529
18294,17493
18045,17898
17508,18994
17603,19402
16823,19772
17012,20222
16304,19726
16231,20048
15178,19296
13881,17605
12130,15191
10694,12315
10709,9360
10008,6707
6894,7974
6890,9763
6772,10929
6598,10975
6388,9949
6277,8700
6374,7380
7174,7554
7106,8019
6876,9045
6528,10223
6429,6788
6732,7823
6906,8836
6825,9779
6459,12903
6846,7377
7332,9249
7817,10585
7865,11048
7447,10261
6678,8415
8489,11873
11245,10563
14141,8135
39254,6973
35283,7765
28559,7828
21098,7182
13329,7421
17645,10378
23069,13760
28423,15905
33028,15806
42463,13481
51734,14142
55284,17811
52415,22740
44498,27075
34300,28907
27132,27391
20507,28225
13739,25931
8729,20258
9610,20943
13851,21138
18054,22912
21406,24884
27919,25618
31729,23972
32008,22959
33102,22382
30789,21522
28123,20437
26254,19301
26093,18154
25583,16951
25138,15642
22509,15307
22734,15834
20846,15488
18630,14424
17614,14072
15850,15109
14641,16255
14928,17471
16238,18575
16919,19281
16907,20481
17644,21318
17772,21160
17468,22150
17684,21957
16899,22346
16885,22475
15678,21622
14521,19895
12747,17407
11228,14368
11083,11134
10230,8129
6796,7261
6837,9081
6696,10758
6527,11579
6285,11097
7399,7451
7154,8091
6722,9359
6238,9913
6362,6769
6483,6798
6480,8175
6295,10766
7533,7178
8019,8262
8084,8684
7693,8525
6949,7440
6477,12224
8961,12988
11702,11920
14432,9583
16777,6995
37660,6909
38728,7754
36601,7847
31048,8072
23878,7573
13831,8209
18099,12084
23403,16082
27834,18903
34745,19319
45899,17077
53070,16199
54766,21389
50936,26720
42041,30487
31105,31680
24672,28902
18058,27506
11803,24710
7540,19313
6963,31142
10743,24492
15157,21194
19157,22426
22421,24713
27347,25807
30218,25728
30275,24978
30654,24262
28536,22766
25530,20951
24868,19142
24419,17497
24448,16040
23805,15799
22057,17792
22131,18809
20157,18866
17738,18322
16716,17275
15033,16508
13258,17346
13113,18612
14311,20210
15071,21839
15891,23067
16960,23454
17180,24349
17719,24652
17778,24054
17337,24783
17161,24622
15801,23620
14884,21826
13009,19266
11470,16070
11095,13056
10135,10277
8708,7783
6370,8056
6399,9770
6465,11322
6384,12045
7616,7314
7409,7926
7009,8096
6454,9038
6646,7251
6398,7770
7641,6570
7329,7018
6695,6786
6825,12137
9326,13146
11877,12450
14192,10509
15957,8178
21891,7116
27094,7718
30352,8067
30814,8156
29601,8014
31298,8042
34607,8784
36205,9148
36210,9841
32397,9524
26104,8869
19220,7622
14326,8283
18592,12134
23639,16309
28021,19700
38778,21011
48573,19511
53434,18348
53863,24434
49069,29788
39795,32919
28716,33494
22463,30708
15889,27008
10190,23894
6498,19590
7654,35780
11668,28685
16161,24305
19990,25580
23761,27350
26679,28381
28735,27977
28578,26889
28353,25798
26554,23728
23318,21269
24063,18874
23469,16792
23802,15091
23162,17027
21791,20095
21796,22295
19809,22920
17458,21942
16429,20014
14760,19222
12933,19163
12561,20083
12515,21954
13333,23681
14484,24814
15638,26376
16192,27168
17300,26891
17254,26675
17370,26890
16968,26381
16035,25924
14981,25248
12916,23462
11606,20854
10979,17407
9931,13550
8394,10039
6755,7323
7711,6911
7502,8755
7134,9382
6691,8579
6459,6872
6645,8048
6587,9166
6362,9923
6985,11341
9359,12617
11583,12390
13361,11010
14476,9274
14821,7745
14399,6508
11793,6841
13194,7676
18985,8628
24823,9404
29179,9840
31047,9762
30038,10137
31442,10328
32736,10305
33472,11434
34782,11971
33098,12636
28208,11903
21751,10229
15455,8270
15006,8077
19574,11836
24079,16054
30712,19643
42365,21258
50596,20262
53493,19240
52702,25799
47239,31021
37153,33586
26684,33665
20562,31771
14053,27768
9003,23887
8210,39060
12376,31482
16877,26917
21175,28236
25516,29190
26923,30239
27522,29699
27156,28149
26400,26810
25057,24355
21889,21449
24075,18632
23391,16386
23900,14828
23312,16175
21890,19756
21925,22754
19956,24392
17608,24462
16556,23398
14848,21985
12961,20896
12756,21484
12454,23255
12170,25340
12998,27328
14250,28735
15290,29182
16380,28522
16333,28838
16968,28569
16397,28555
16053,29833
14819,29952
13014,28592
11752,25899
10915,21496
9799,16445
8176,11822
6553,8267
7356,7719
7153,9851
6724,10592
6303,9893
6246,6978
6428,8300
6463,9696
6264,10873
6411,12734
7053,10302
9268,11816
11164,12058
12458,11269
13025,10276
12879,9171
12136,8164
10990,8494
10497,9024
15809,9615
21861,10190
27190,10979
30306,11659
30592,11913
30905,11602
34038,11642
34686,12025
33274,13557
33402,14657
30435,15734
24873,14789
18483,12218
12783,9482
9385,6521
15871,7608
20805,11101
25423,15121
34840,18791
45501,20880
51662,20402
53098,19402
51936,25262
45293,30217
35504,32846
25256,33174
18836,31833
12464,29378
7907,24668
8653,40548
12896,32976
17369,28384
23084,29880
26843,30133
27674,31116
26773,30761
26143,28969
24923,27270
24223,24731
22826,21653
24902,19159
24118,16282
24702,14329
24166,16640
22510,20227
22635,22913
20722,24001
18043,23431
16975,22836
15201,22573
13589,22478
13478,22888
13101,23921
12523,26114
12518,28402
13328,29881
14230,30229
15356,30604
15486,30489
16271,29807
15871,30813
15868,32835
14495,33238
13176,32662
11963,29645
11031,24387
9858,18271
8146,12715
6519,8518
6764,8022
6642,10495
6311,11937
6403,6704
6435,7996
6314,9321
6252,12531
6576,12626
6409,13593
7326,9392
9500,11095
11224,11755
12186,11540
12333,11089
11785,10383
10760,9909
9497,10018
12428,10485
18089,10943
23944,11435
28294,11863
29996,12070
29472,12527
33957,12735
37269,12309
36276,12693
33905,14541
32483,16676
28529,18297
22505,17487
16237,14513
10977,11114
9042,7480
12695,7366
17236,8396
22107,9578
27362,13248
38976,16829
48110,19236
51980,19399
52873,18859
50991,24166
43789,28730
33290,32019
23741,31990
17098,31849
10996,30611
6870,25129
9074,40220
13367,34352
18674,28589
24534,30505
28216,31167
28281,31181
26646,31336
25675,29893
25049,27312
24179,25014
24374,22043
26303,19272
25323,16304
25922,14105
25393,15335
23557,19149
23785,22379
21924,24315
18801,24756
17718,24080
15851,22951
14743,21975
14581,22466
14061,24432
13251,26687
12906,28913
13255,30727
13998,31829
14635,32118
14770,31677
15504,30664
15606,32256
15532,34305
14427,34709
13290,34411
12308,31012
11443,25131
10227,18377
8474,12431
6778,8117
6439,6787
6421,7936
6458,12298
6794,12977
6627,13671
8043,8721
10401,10633
12148,11660
12936,11920
12727,11885
11754,11474
10366,11148
9283,10927
14039,10916
19636,11108
24729,11367
27898,11718
28233,12041
32796,12096
37442,12381
39350,12579
37490,12470
34961,14287
32085,17241
27275,19426
20865,19016
14696,16515
10266,12761
8986,8595
6457,6759
9596,8172
13510,9504
18638,10284
23714,9966
31504,10903
42813,14146
50091,16560
51763,17170
52618,18253
49423,22795
41677,27767
30428,30243
22035,30710
15325,32063
9591,29793
9543,40809
13905,35604
20188,29702
26233,30621
29291,31932
29296,31767
26787,31823
25830,30857
26102,28445
24897,25354
26096,22669
27778,19751
26503,17032
27102,14714
26461,12816
24668,15543
24994,18497
23190,20687
20053,21905
18837,22341
16871,22417
16265,22548
16016,22999
15270,23841
14161,26115
13830,29079
14011,31408
14510,32778
14473,33106
14633,32532
14927,31678
15216,32947
15120,34516
14597,34569
13638,33706
12823,29780
12195,23544
10945,16870
9138,11166
7393,7063
6341,7012
6394,12554
6715,12325
6517,13159
6375,13384
9236,8170
11956,10323
13899,11766
14663,12428
14247,12803
12842,12668
10970,12132
10406,11686
15165,11173
20259,10684
24378,10518
26373,10731
29558,11104
34611,11408
39222,11418
39288,12098
39084,12141
35724,13231
31937,16313
26312,18755
19610,19038
13516,17566
9953,13831
8813,9440
7246,7302
6861,7843
10197,9497
14640,11017
19846,11353
25705,10293
35599,8325
45948,11016
51286,13176
51794,14003
51873,17844
47877,22206
38524,26460
27161,28205
20191,29681
13593,29930
8286,30289
6409,47528
10123,42925
15100,37191
21978,31826
27654,31052
29963,33058
30244,33324
27849,32734
26667,32106
27696,29779
26059,26426
27523,23480
28870,20690
27203,17966
27905,15542
27057,13470
25515,11712
25832,13124
24035,15019
21314,16543
20244,17783
18177,18968
18040,20318
17667,21963
16664,23887
15181,25938
15135,28035
14983,31099
15476,33034
15090,33698
14970,33220
14736,32689
14838,33411
14761,34091
14726,33307
14278,31492
13584,26940
13209,20583
11942,14366
10096,9214
6570,13151
6874,13183
6674,13214
10702,7559
13851,9871
16211,11748
17064,12942
16237,13729
14231,13981
11744,13626
11227,12816
15780,11788
20247,10873
23439,10303
24668,9970
30713,10252
35765,10735
38643,10978
39971,11821
38829,12108
35399,12463
31536,14469
25282,16753
18396,18313
12408,17232
9642,13857
8429,9603
6859,7855
7346,8427
10830,10550
15784,11833
20997,11578
28416,9843
39188,8775
48006,9446
51220,10628
51531,14062
50438,17518
45034,21597
34713,25197
25020,26790
18314,27842
11948,29282
7107,29485
6859,48096
10731,44961
16775,40346
23675,34659
28828,32563
31383,35098
30924,35498
29210,34426
28059,33757
29305,31169
27160,27521
28339,24364
29286,21593
27228,18833
28234,16335
27111,14175
25950,12324
26156,10714
24322,9831
22668,11097
21630,12634
19487,14429
19805,16613
19296,19236
18016,22223
16430,25341
16635,28267
16307,30693
16639,32633
15782,33963
15618,33944
14983,33899
14667,34126
14820,33777
14821,31994
14944,29130
14620,23970
14260,17609
12982,11831
11094,7348
6674,16690
6878,16348
6535,15457
12135,6804
15822,9119
18401,11235
19066,12919
17786,14238
15201,15026
12743,15070
12001,14449
16024,13400
19955,12230
22491,11156
25534,10286
30326,10197
35071,10833
37188,11284
39076,12302
37486,12597
34763,12243
30334,12487
23723,14780
16910,16555
11191,15859
9089,12943
7871,9099
6397,7975
7986,9402
11882,11475
16976,12250
23004,11259
31935,10297
42179,11004
48959,10997
51255,11015
50960,14238
48895,17017
41415,21064
31102,24177
23403,25647
16445,25452
10385,27642
7284,50205
11847,46925
18554,42699
25281,36380
29721,35326
32728,38065
32082,38136
30482,36649
29693,35474
30439,32263
27732,28117
28388,25115
29013,22219
26681,19391
28102,16911
26771,14813
26027,13035
26067,11478
24125,10087
23581,9424
22578,9026
20660,10230
21157,12679
20545,15762
19036,19424
18322,23420
18088,27353
17941,30783
17699,33368
16819,34970
16288,35639
15527,35458
14788,35403
14903,34141
15174,31340
15478,27520
15349,21836
14958,15463
13659,9966
6867,19844
7139,19825
6900,19146
6733,17794
6300,15010
17389,8007
19932,10122
20279,12081
18535,13843
15522,15205
13297,15807
12449,15667
16071,14928
19747,13904
21870,12839
25424,11908
30029,11162
33137,11899
36139,12507
36314,13504
34686,13593
32892,12603
27950,12347
21359,13858
14956,14693
9756,14207
8394,11740
7251,8337
8848,10756
13286,12431
18371,12441
25130,11210
35341,11931
44620,11959
49035,11077
51031,11002
50200,13960
46503,16809
37927,21045
28254,23568
21576,23789
14553,23894
8886,24155
7828,50616
13384,48481
20308,43669
26715,36943
31622,38550
33467,41072
33810,40359
32035,38332
30742,36364
30722,32399
27523,28153
27726,25396
28181,22298
26165,19466
27489,17135
26110,15296
25869,13790
25756,12458
23730,11182
23887,9917
22933,9069
21305,9085
21812,9429
21140,12195
19574,15996
19929,20431
19220,25133
19293,29587
18396,33282
17697,35864
16652,37207
16077,37513
15105,37199
15021,35279
15468,31400
15671,26740
15431,20636
14940,14235
13634,8846
6737,22074
7508,21969
7846,21266
8090,19350
7570,16578
6510,12602
18489,6726
20847,9333
20848,12002
18723,13468
15428,14184
13579,15273
12517,15662
16109,15479
19760,14889
21722,14118
24819,13317
29011,12571
31495,13343
33875,14082
33176,14612
32179,14475
29617,13244
24495,13617
18338,15250
12630,14544
8372,13814
7695,11226
6694,7868
6371,8609
6291,8064
6340,9391
6855,10054
10287,12291
15035,13514
21009,13880
28924,12241
38881,12056
46528,11274
49245,9658
50072,11045
48775,13213
43345,17340
34046,20895
26831,22479
19506,21547
12642,21084
7665,19887
8891,49806
14829,47774
21844,42957
27804,36501
32747,40672
34941,42581
34535,40907
33120,38145
31047,35471
30172,31069
26648,27903
26485,24836
26890,21664
25041,18986
26368,16988
25101,15569
25414,14496
25263,13498
23253,12392
23711,11096
22737,9648
21249,9464
21759,9717
21079,10074
20850,12414
20926,16767
20372,21788
20125,27015
18565,31840
18097,35673
16496,38117
16286,39161
15375,38859
15110,36574
15340,32166
15369,26138
14720,19775
14136,13470
12864,8732
6948,22444
7926,21951
8920,21251
9203,19106
8829,16592
7685,12940
19237,6931
21390,10341
21076,13626
18671,15601
15471,15366
13789,13467
12528,14141
16209,14321
20041,14175
22051,13782
24156,13268
27695,13103
30075,13842
31004,14682
29736,14700
28801,14204
25610,12994
20560,14623
15076,16347
10235,15673
7717,14825
7098,12241
6410,8671
6468,13247
6837,13356
6941,12942
6777,11945
6420,10457
6452,8023
7207,9201
7833,9683
8173,11776
12087,14354
17017,16033
23752,15449
33040,12795
42179,10845
47528,9474
49229,8685
49202,10792
46757,13477
39635,17819
31271,20676
24765,21217
17173,19909
10724,17846
6631,18033
9769,46958
15984,44837
22933,40798
28601,39235
33368,40390
35595,41549
34156,39146
33091,35612
30404,32727
29063,28650
25414,26448
24863,24713
25258,22195
23347,18142
24715,16621
23674,15720
24532,15110
24514,14459
22772,13483
23279,12082
22270,10637
20746,10396
21222,10623
20569,10920
21302,11173
21189,13002
21082,17822
20301,23326
18953,28930
17915,33891
16625,37528
15914,39401
15302,39268
15019,36999
14739,32646
14563,26603
13512,19766
12809,13351
11630,8773
6965,20943
8390,20467
9592,19526
10087,17785
9684,16057
8455,13402
6765,10436
19675,6732
21624,10071
21105,13491
18593,15710
15559,15733
14070,13565
12978,11626
16455,11829
20547,11796
22666,11559
23605,11320
26503,11727
28163,12289
28065,13125
26556,13291
25109,12659
21530,11822
16790,14797
12074,16442
8115,16214
7216,15922
6756,13455
6598,9828
6319,8970
6472,15457
7003,16585
7369,17127
7472,16942
7279,15963
6885,14282
6409,12117
6503,6757
7307,7871
8108,9155
8723,10846
9519,13892
14027,16534
19790,17406
27174,15976
36783,14334
44585,11456
47439,8471
49266,9151
47708,10486
43646,14418
35191,18330
29285,20424
21992,20131
14608,18099
8969,15056
10375,42434
16732,40943
23574,40981
28740,41043
33800,38420
35184,38357
32972,35749
32188,31686
29115,29144
27658,26242
24105,24214
23139,23754
23544,22418
21683,17883
22789,16378
22053,15966
23136,15762
23341,15338
22366,14377
22790,12769
21779,12009
20053,11828
20500,12035
19933,12208
21033,12233
20872,13169
21077,14552
19981,19235
18836,24971
17274,30455
16177,34840
14984,37446
14713,37858
14602,35950
14120,31868
13438,26085
12342,19521
11403,13297
10342,8301
7393,18415
8779,18211
9788,17101
10168,17093
9760,16404
8686,14602
7172,11806
21519,8827
20944,11772
18446,13853
15784,14194
14436,12601
13486,9873
16887,8651
21271,8486
23522,8269
23508,8322
25804,8734
26264,9112
25625,9803
23584,10057
21501,9813
17845,11499
13582,14006
9617,15340
7245,16396
6941,16239
7055,14082
7069,12129
6934,11108
6698,9594
6434,9234
6270,13919
6538,15723
6919,17126
7299,18710
7532,19745
7619,19982
7448,19322
7079,17749
6641,15444
6272,12857
6342,7999
7001,7840
7779,8382
8505,9705
8994,12190
11168,15262
15992,19068
22327,21147
31082,20532
40307,17446
45960,13437
47630,10858
48732,9876
45956,11022
39981,15365
32185,18703
26278,19962
18759,18897
11996,16073
7425,13748
10750,37694
17178,39129
23879,41837
28606,41069
33215,37617
33994,34420
31434,32118
30822,28338
27599,26034
26154,23624
22850,22134
21618,22746
22081,21060
20495,17155
21040,16635
20672,16590
21414,16614
21909,16251
21769,15145
22235,13930
21275,13397
19324,13533
19795,13635
19309,13549
20344,13201
20284,14215
20615,15259
19498,15731
18340,20884
16484,26075
15279,30358
13964,32957
13626,33430
13830,31713
13169,28031
12278,22915
11208,17185
10264,11790
9299,7465
7372,15953
8416,15939
9152,16616
9406,17581
9149,17399
8364,15907
7248,13417
20979,7082
20477,9181
18116,10907
16089,11600
14855,10807
14222,8998
17590,6925
20881,6570
18197,8678
14725,10873
11034,12625
7740,14093
7140,15428
7287,15263
7578,14669
7704,14679
7652,13512
7438,11870
7153,10860
6890,11186
6731,13079
6714,15624
6856,18179
7120,20402
7405,21851
7575,22163
7554,21989
7337,21644
7090,20168
6770,17762
6506,14884
6356,12113
6328,9912
6750,8550
7352,8073
8022,8532
8579,10708
8874,14547
12940,18862
18116,22334
24915,23475
34893,22487
43223,21097
46184,17668
47663,13545
47906,10981
43691,12136
36274,16042
29565,18580
22781,18990
15500,17289
9648,14257
11087,35981
17525,38781
24058,40840
28400,39375
32019,35429
32479,31002
29909,29353
29337,26340
26178,24149
24759,22348
21747,20991
20555,19730
21124,18561
19802,17842
19863,17633
19874,17746
19812,17776
20721,17247
20883,15864
21505,15235
20690,15004
18824,15186
19115,15015
18724,14484
19515,14590
19648,15509
20056,16062
19122,15913
17808,17575
15897,21837
14287,25227
12865,27077
12664,27059
12785,25235
12035,21954
11282,17718
10316,13196
9557,9082
6775,13824
7472,14838
8007,16805
8315,18103
8270,18261
7835,17266
7082,15291
6271,12732
19674,6696
17877,8122
16352,9023
15491,9074
15429,8223
18538,7016
26537,7336
23781,7679
20463,7622
15956,8694
12350,10221
9168,11591
7277,12949
7247,13571
7808,15513
8183,17009
8355,17032
8293,16209
8004,14327
7623,12564
7232,12471
6930,14172
6769,16462
6786,19637
6934,22598
7126,24866
7271,25988
7292,25691
7164,23815
7016,20940
6917,18252
6819,15067
6764,12026
6814,9623
7207,8061
7700,7888
8177,9137
8499,11628
10098,14995
14859,18493
20458,22429
29171,25501
39275,25877
45407,23267
46142,18763
47004,14518
46658,12389
41319,13045
32708,16146
26603,17907
19414,17886
12625,15690
8190,12771
6622,33403
11507,37084
17906,38896
24211,38652
28057,36884
30694,32879
30990,28580
28608,27737
27963,25484
24978,23512
23664,22452
20904,21142
20045,20474
20766,19841
19732,19451
19430,19371
