ch1,ch2
3691,8582
3458,9940
2995,11622
2528,13721
1973,15245
1908,13079
1988,12931
1997,12760
1925,12294
2323,11627
3262,10895
4233,10179
5132,9674
5853,9506
6289,9712
6358,10193
5950,11293
5197,11797
4134,11341
3042,10453
2168,9324
3314,6900
3901,8878
4482,9516
4812,8395
4800,7070
4556,7779
4236,8013
3757,7643
3170,7060
2542,6591
1954,6354
2193,6911
2403,7330
2607,7311
2868,6938
3071,6424
2310,8101
2939,10189
3517,11695
3870,12682
4046,13737
3865,14037
3426,13671
2858,13259
2286,12707
1910,11344
3161,10801
4196,11166
4379,11312
3641,11753
2569,12069
2413,11490
3285,11076
4279,10347
5045,9499
5777,9446
5986,9700
5504,10087
4665,10602
3667,11456
2617,12648
2055,10746
3244,9120
4724,7201
2177,6539
1969,6956
1949,8280
2157,8163
2476,7877
2953,7162
4685,6264
5862,6468
4902,6911
5827,8586
6925,10088
8899,11276
10995,12035
13378,13626
15026,14602
14832,14455
12827,13172
10271,10485
7343,7233
2419,7705
3360,10539
4585,11690
5597,10743
6025,10823
5676,12868
4738,14410
3754,14946
2751,14223
2198,13240
1975,12284
1936,11741
1966,10866
2148,10466
2326,10078
2476,9552
2565,8955
2575,8364
2579,7846
2545,7426
2471,7434
2422,7508
2530,7507
2843,7334
3301,7444
3818,7447
4229,7086
4342,6458
1919,7568
2122,8385
2314,8971
2396,9214
2333,9256
2173,9440
2008,8289
2181,7223
2290,6688
2709,7312
2245,8744
2252,9722
2529,8994
2745,7953
2786,7179
3008,6613
3419,7477
3493,9211
3682,10139
4202,9422
4544,7397
2827,6913
2812,8340
2732,8760
2559,7814
7019,6550
7406,7387
6900,6976
2792,7012
2638,8566
2368,10002
1975,12169
2400,12666
3371,11605
4379,10624
5337,9917
6127,9609
6594,9724
6634,10382
6252,11584
5394,12174
4278,11841
3054,11997
2116,11979
3509,7828
4106,8375
4470,7444
4585,8099
4343,8389
4056,8066
3586,7408
2980,6674
2444,6437
2533,6915
2819,7105
2969,6988
2989,6678
2896,6305
2695,6620
3184,8735
3732,10808
4065,12213
4057,13410
3767,14498
3431,14665
2994,14231
2549,13884
2154,13173
2399,11887
3176,11994
3347,12324
2914,12330
2235,12758
2786,12111
3512,10647
4643,9573
5652,8508
6553,7691
7104,7647
6870,8200
5951,9147
4811,10490
3643,12153
2545,13925
1969,12031
3197,9994
4952,7764
2279,6336
3066,6418
3729,6552
4026,6746
4118,6916
3922,6984
3523,6946
3029,6862
2635,7067
2445,7228
2262,7294
2180,7250
2223,7053
2344,6668
2558,6305
2014,6616
2285,7316
2338,7346
2110,6936
2207,6245
2632,6827
3192,7716
3984,8607
4689,8909
5874,8037
5154,8097
5817,10083
6920,11701
8718,12834
10933,14225
13496,15716
14956,16592
15174,16877
13446,15962
10431,13241
7390,9610
2016,7230
1928,9700
1896,11834
1906,12959
1930,12434
1935,10715
1898,8470
2326,6820
3257,9857
4272,11610
5110,11296
5492,10974
5241,12600
4426,13518
3335,13373
2406,12810
1920,10105
2121,9499
2298,8824
2527,8138
2670,7634
2691,7403
2612,7280
2499,7285
2428,7374
2466,7431
2641,7869
3044,8134
3580,7950
4003,7422
4119,6682
1913,8540
2089,9121
2174,9313
2173,9080
2097,9496
2039,8343
1963,6892
2073,6871
3035,6658
2612,8428
2017,9481
2037,9684
2274,9366
2504,9086
2680,8614
3212,8072
3679,7448
3897,6629
4121,7017
3929,7498
3726,7168
2943,6871
2894,8289
2742,8745
2512,7904
5727,6659
6027,7222
5694,6602
2116,7354
1940,8961
1915,12655
1969,13526
2066,14160
2149,14405
2210,14169
2230,13489
2215,12505
3100,11403
4106,10371
5061,9648
5852,9498
6368,9918
6488,11218
6173,12392
5371,13230
4260,13725
3038,14315
2053,14245
2724,6988
3415,7480
3869,7324
3965,8086
3909,7999
3645,7603
3287,6809
2577,6616
2782,7044
2839,7222
2786,7112
2667,6752
2504,6325
3461,7870
3839,9683
4170,11630
4222,12775
3978,14446
3566,15204
3178,14927
2869,14901
2597,14292
2367,13573
2328,12976
2312,12992
2402,13430
2582,13280
2759,13264
3233,12417
3890,10631
4979,8522
6136,6973
6856,6594
5611,8179
4300,10371
3152,12956
2143,15473
2867,10005
4671,7767
2015,7130
3019,7388
4035,7580
4836,7747
5224,7818
5112,8138
4923,8167
4626,7946
4162,7610
3603,7254
3228,7062
2925,6800
2620,6381
3000,6259
3492,7130
3656,7462
3398,7524
2805,6819
2129,7104
2324,7848
2699,8866
3041,9856
3626,10277
4270,9339
4638,6984
5062,6935
5337,9364
5741,11453
6734,12968
8143,14559
10499,16056
13218,17205
15088,17915
15084,18987
13128,18385
10135,15932
7456,12202
5338,8279
2112,6356
2052,8547
2168,11302
2373,13523
2580,14318
2725,13336
2747,11048
2746,8355
2338,6305
3052,8218
4030,10199
4884,10582
5281,10925
5012,12106
4146,12694
3064,12518
2241,11883
2023,8724
2322,8362
2566,8002
2689,7626
2670,7293
2551,7073
2414,7012
2345,7221
2401,7843
2609,8379
2956,8565
3375,8209
3747,7650
3931,6636
1977,9055
2034,9094
2122,8704
2126,7993
2133,7096
1945,6773
3043,6357
2708,7923
2168,8936
1947,10251
2223,10366
2668,10253
3455,9928
3989,9290
4195,8245
4163,6807
2687,7391
2448,7766
2117,7086
1921,11441
2099,11832
2272,12445
2407,12964
2549,13341
2647,13356
2711,12903
2729,12079
2670,11059
3010,10105
3893,9374
4702,8933
5407,9249
5910,10925
6097,12758
5861,14292
5157,15283
4096,15634
2948,15712
2033,15086
9672,6230
8539,6942
7037,6734
1985,6412
2515,6843
2975,6253
3225,6600
3190,6559
3043,6358
2319,6587
2452,7231
2472,7660
2417,7709
2344,7302
2274,6713
2177,6685
2056,6410
3137,6430
3786,7401
4272,9028
4466,10773
4516,12392
4317,13939
3931,15327
3500,15534
3259,15798
3074,15421
2926,14752
2958,14134
3027,14124
3048,14551
3273,14374
3477,13465
3752,12357
4436,10300
5231,7932
4463,7746
3275,10560
2284,13582
2436,9684
3846,7626
2558,7139
3764,7938
4955,8716
5907,9388
6446,9735
6490,9548
6065,9188
5858,8854
5465,8330
4851,7735
4087,7072
3547,6442
4910,7095
5179,7602
4981,8110
4257,7842
3283,7017
2303,7024
2367,7901
2192,9002
2294,9988
2598,10313
2823,9358
2905,7055
5291,8154
5425,10584
5703,12789
6529,14624
7689,15965
10047,16893
12730,17461
14394,18919
14310,19892
12402,19543
9957,17495
7150,13962
5310,9829
1988,7670
2105,9891
2485,12683
2916,14613
3301,14780
3538,13048
3774,10193
3767,7310
3128,6765
3927,7933
4593,9074
4904,10477
4694,11534
3994,11922
3042,11774
2178,11428
1977,8853
2246,8402
2446,7926
2553,7443
2550,7007
2443,6814
2316,7043
2247,7476
2285,8025
2523,8486
2917,8557
3363,8276
3725,7519
3864,6347
2009,8227
2182,7890
2346,7349
2421,6727
3726,6518
3513,7179
3165,7746
2772,7355
2717,7579
2273,8779
2028,11094
2802,11512
3635,11651
4134,11082
4297,9863
4174,8128
1996,6382
2016,10989
2266,11505
2514,11948
2746,12229
2949,12219
3084,11818
3172,11230
3203,10411
3144,9273
3093,8232
3936,7675
4758,7729
5436,9099
5877,11319
5977,13628
5645,15490
4889,16469
3863,16410
2863,15726
2046,14234
1905,6657
8512,6325
2030,6836
2152,7635
2208,8230
2232,8570
2248,8279
2253,7975
2232,8022
2167,7628
2054,7101
3573,6706
4350,7692
4977,8675
5246,9841
5100,11741
4895,13160
4463,15169
3979,16001
3732,16635
3558,16626
3439,16065
3562,15392
3700,15230
3791,15479
3984,15146
4242,13932
4417,11877
4919,9706
5483,7321
2904,7993
2092,10850
2062,9093
2979,7367
2152,6542
3040,7010
4418,8111
5767,9318
6876,10473
7599,11156
7860,11078
7636,10267
7001,9537
6676,8940
6007,8200
5055,7304
4001,6295
6616,7105
7268,7870
7175,8743
6332,8909
5016,8479
3656,7695
2704,6796
1977,6405
3104,6512
3152,7524
2658,8689
1917,9597
5119,7057
5174,9538
5322,12202
5655,14332
6478,15643
7584,16262
9618,16390
12047,17424
13620,18488
13634,19053
12107,18671
9651,16925
6862,13779
5080,9889
4316,6724
1898,7151
2008,9168
2395,11446
3003,13458
3621,14437
4094,13805
4552,11695
4786,8919
4659,6336
3846,7172
4540,8412
4868,9657
4641,10660
3897,11237
2996,11281
2274,11058
1909,8755
2161,8151
2349,7536
2416,7198
2356,7019
2229,6944
2119,7051
2097,7352
2201,7772
2439,8104
2875,8207
3355,7944
3700,7094
2013,6753
2323,6596
2553,6489
2685,6278
3563,6955
3373,7624
3052,7826
2683,7424
2364,7090
2264,6846
2249,9183
2760,6237
2704,7193
2378,8113
1950,9111
2694,12579
3461,13108
3853,12611
3890,10981
3690,9013
3361,7015
2032,10563
2283,11049
2589,11376
2897,11490
3175,11402
3365,11076
3486,10581
3536,9793
3486,8653
3588,7369
4371,6355
5189,6661
5837,8114
6188,10662
6133,13367
5690,15507
4875,16442
3838,15938
2830,14545
2047,12287
2284,7066
1913,6309
1968,7182
2057,8070
2098,8836
2156,9401
2259,9187
2341,9064
2378,9025
2345,8680
2238,7894
2188,7018
3717,6754
4362,7230
5207,8031
5977,8532
6284,9617
6058,11012
5701,12504
5147,14894
4589,16432
4276,17365
4053,17803
3976,17378
4135,16616
4323,15911
4491,15810
4682,15235
4973,13954
5127,11985
5116,9602
5410,7228
2048,6473
2317,6862
3474,6877
5135,8447
6732,10088
7978,11408
8691,11887
9032,11901
8999,11177
8452,9953
7459,9247
6741,8507
5663,7508
4404,6247
8896,6958
9578,8130
9485,9247
8594,9792
7123,9861
5436,9539
4140,8787
3199,8125
2478,7786
2241,7684
2243,7459
2254,7096
2559,6647
4465,7187
3991,8367
3002,9092
1933,8914
4775,6463
4821,8753
4863,11227
5090,13709
5627,15198
6534,15674
7765,15404
9379,15979
11705,16378
13343,16600
13580,16751
12096,16890
9662,15735
6813,13260
4942,9998
4096,6813
2004,6590
1958,8352
2257,10469
2934,12614
3779,14171
4531,14399
5103,12954
5564,10283
5613,7348
3831,6768
4364,7926
4609,9051
4440,9945
3873,10427
3077,10817
2273,10937
2019,7793
2133,7444
2142,7102
2058,6816
1942,6648
1901,6817
2070,7192
2377,7538
2852,7640
3369,7287
3690,6438
3101,6390
2818,6637
2497,6378
2774,7078
2193,6677
1953,7616
4894,9289
4832,12151
4050,13375
2872,12447
2750,6304
2719,6909
2566,7649
2312,8625
1927,9903
2248,12809
2765,13537
2999,13090
2941,11404
2721,9147
2408,7334
2003,10054
2221,10501
2521,10851
2918,10951
3298,10981
3515,10752
3638,10237
3713,9506
3977,8329
4522,6943
6668,6676
6822,9096
6505,12004
5845,14365
4844,15348
3728,14635
2741,12826
2028,11978
1926,8801
2393,7057
2041,6399
2136,7364
2184,8298
2325,9086
2420,9780
2470,9682
2565,9597
2639,9240
2605,9129
2471,8573
2384,7778
2373,6959
2372,6294
3650,6633
4508,7405
5334,7949
6145,8330
7002,8909
7282,9435
6933,10389
6494,12225
5806,14590
5180,16798
4795,17717
4524,18576
4495,18274
4682,17374
4920,16262
5160,15090
5320,14282
5547,13082
5570,11457
5320,9524
4837,7501
4122,6299
5949,8083
7668,10019
9021,11667
9873,12445
10149,12013
9805,11317
9312,10307
8262,9030
6854,8432
5775,7487
10999,6725
11613,8180
11518,9408
10696,10221
9269,11017
7502,11196
5866,10837
4785,10152
3855,9462
3255,8964
2976,8457
2761,8138
3455,7697
4907,7230
5996,6832
6214,6968
5408,8055
3988,8443
2433,7850
3858,6609
4192,8300
4335,10151
4479,12794
4806,14542
5451,15107
6481,14937
7863,15025
9546,14769
11807,14321
13590,14735
14061,15135
12771,14878
10144,13659
7138,11428
4905,8583
2262,6412
2153,7593
2244,9189
2753,11072
3648,12643
4735,13339
5621,12673
6330,10658
6547,8348
3786,6491
4319,7520
4548,8530
4341,9405
3736,10063
2923,10421
2305,10403
1894,7420
2024,6930
2051,6507
1927,6677
2277,6822
2842,6772
3386,6373
2818,6412
2128,8651
2559,7507
2391,8883
1992,8918
7824,8513
9053,12701
8888,15932
7265,16749
5112,14809
3258,11585
1974,8680
2954,6777
2612,7796
2095,9233
2062,9900
3302,10002
4588,10344
5629,10578
6261,10718
6461,10691
6305,10146
6086,9365
5810,8102
5947,6547
7678,7113
6959,9979
5927,12472
4733,13647
3549,13115
2600,11209
1916,11939
2150,8637
2598,6771
2456,7225
2621,8206
2675,8909
2853,9632
2960,9705
2949,9424
2940,9159
2890,8817
2721,8613
2554,8104
2568,7453
2612,6853
2699,6474
3134,6397
3659,6592
4227,7183
5234,7958
6160,8537
6795,8667
7516,9157
7713,9307
7277,10338
6841,12090
6121,14182
5429,16847
5080,18206
4851,18318
4848,18088
5114,17078
5433,15766
5747,14381
5949,12988
5892,11566
5605,10274
5052,9050
4287,7667
3477,6228
1964,6250
6608,6993
8348,8939
9695,10709
10547,11747
10844,11690
10516,10629
9519,9963
8273,8929
6816,7843
5439,7069
12056,6630
12616,7947
12625,9177
12051,10448
10923,11550
9354,12104
7560,12146
6394,11804
5350,11221
4447,10482
3888,9680
3537,9164
4218,8617
5810,8119
6817,7739
6801,7497
5735,7609
4032,7600
2338,7173
2497,6692
3146,7849
3537,9434
3713,11470
3955,13368
4367,14158
5061,14386
6102,14333
7550,13707
9615,12838
11954,13110
13769,13155
14317,12865
13179,12085
10763,10680
7586,9161
5065,7290
2365,7393
2451,8819
2776,10314
3430,11647
4610,12511
5933,12537
7055,11460
7631,9407
7495,6944
3614,6638
3966,7524
4130,8349
3905,9053
3451,9618
2848,10030
2233,10245
2912,6945
2779,7387
2627,6862
2495,6469
2412,6888
2390,7527
2422,7588
2488,7115
2562,6238
2891,6236
2330,6382
2707,6740
2942,8634
2842,9718
2478,9552
1997,8189
9082,6946
12103,11414
13554,16137
12659,19427
10403,19827
7388,17290
4836,13071
2964,9332
2781,6830
2119,8553
1908,6248
4440,6248
5284,7315
5558,8155
4953,8146
3753,7566
2453,6430
1908,8807
1975,13103
3551,10945
5531,9663
7482,9765
8985,10224
9837,10342
10047,10549
9735,10147
9072,9036
8304,7587
7331,7823
5882,10336
4534,11830
3325,11768
2381,10225
2121,8384
2464,6473
2698,6819
3046,7879
3237,8628
3268,9119
3408,9345
3407,9044
3219,8789
3070,8514
2895,8155
2675,7962
2694,7564
2811,7149
2991,6902
3459,6921
4098,7182
4739,7603
5585,8327
6459,8881
6988,9047
7176,9171
7278,9493
6848,10488
6440,11940
5846,13814
5238,16088
4915,17625
4850,17742
4891,16757
5252,15302
5702,14002
6109,12694
6331,11506
6193,10481
5608,9573
4669,8720
3617,7836
2674,6889
2036,6607
2559,6657
2847,6612
2968,6539
2705,6502
2312,6535
8632,7165
9833,8874
10527,10097
10688,10453
10276,9904
9272,9036
7751,8278
6308,7156
4906,6290
11949,6366
12571,7515
12657,8886
12139,10403
11399,11595
10266,12310
8748,12536
7378,12354
6393,11879
5469,11226
4701,10466
4182,9681
3908,9001
5189,8607
5840,8262
5607,7989
4606,7815
3139,7735
2162,7589
1918,6982
2542,8280
3014,9590
3321,11396
3588,12373
3980,13163
4642,13324
5661,12682
7327,11986
9390,12028
11457,11835
13149,11362
13956,10784
13116,10246
10717,9169
7639,7640
2514,6646
2628,8126
2872,9735
3472,11144
4385,12038
5596,12176
7170,11408
8392,9789
8855,8001
4939,6536
4008,6738
3354,7006
3684,7812
3793,8527
3608,9100
3170,9521
2597,9771
2195,9803
2985,6489
2817,8247
2684,9367
2529,9105
2388,8401
2289,8812
2243,9488
2243,9738
2272,9217
2306,8044
2320,6478
2129,6394
2458,6978
2721,7410
2816,7600
2851,7507
3002,7186
3330,6900
4534,6410
2539,6546
3002,7673
3158,8917
2994,9468
2688,9307
2283,8532
11532,9280
14498,14194
15530,18659
14252,21522
11891,21431
8824,18736
6039,14697
3803,10231
2262,7785
2853,6272
3553,6652
2451,7298
2041,7634
4876,6292
5926,7850
6431,9105
6013,9291
4804,8718
3308,7605
2012,6379
1907,7450
2276,7610
2452,7437
2216,6711
2956,15691
5121,12833
7709,10028
10142,9510
11938,9797
12915,10125
13120,10017
12706,9717
11859,8579
10773,6785
5623,8446
4221,10372
3074,10797
2195,9988
2067,8348
2285,6420
2815,6333
3198,7488
3515,8302
3643,8646
3578,8824
3598,8748
3423,8360
3086,8256
2915,7968
2755,7711
2720,7558
2925,7367
3197,7314
3653,7483
4342,7833
4994,8208
5517,8463
6218,8925
6578,9100
6508,8879
6278,9525
5909,10351
5447,11455
5055,13359
4682,14467
4416,15414
4426,15602
4681,14822
5012,13509
5567,12032
6102,10631
6362,9464
6151,8924
5408,8589
4304,8354
3150,8093
2194,7670
2083,6964
2384,6853
2540,6803
2386,6759
1986,6778
9496,6866
9903,8171
9790,8863
9240,8767
8269,7975
6944,7319
5518,6386
11004,7339
11224,8781
11051,10216
10377,11374
9721,12077
8625,12257
7259,11992
6437,11422
5711,10696
5097,9939
4629,9246
4300,8687
4084,8302
3941,8099
3820,8033
3647,8019
3361,7978
2930,7892
2384,7801
2078,7446
2632,8811
3065,9787
3420,10845
3810,11417
4345,11106
5424,10884
6836,10896
8572,10715
10541,10676
12025,10772
12470,10332
11513,9352
9490,7935
7086,6372
2739,7322
3060,8817
3524,10359
4171,11585
5355,12176
6786,11969
8201,10939
9356,9208
9882,7078
5230,6594
4482,7653
3538,7840
2745,7096
2592,6854
2940,7571
3214,8234
3294,8755
3119,9124
2761,9392
2419,9604
2026,9715
2741,6850
2689,9414
2578,11351
2433,11559
2289,10259
2176,11235
2105,11015
2076,11189
2074,10558
2084,9216
2081,7348
2154,7276
2468,7831
2596,8211
2659,8354
2799,8203
3068,7827
3906,7480
3922,7026
2836,7033
2717,8726
2906,9283
3121,8884
3164,8501
2940,8463
2564,8220
2183,8085
1924,7868
9760,6972
12366,11478
14568,16306
14962,20004
13852,22103
11806,21597
9140,19251
6618,15745
4347,11685
2572,8493
2748,7316
3752,6365
5001,6535
4667,7365
3908,7627
3026,7787
2067,8061
1947,6751
5916,6664
6647,8217
6570,8859
5580,8781
4089,8191
2619,7642
2511,6602
2906,6630
2847,6561
1928,16757
2151,18434
3958,17732
6444,14988
9230,11408
11798,9455
13648,9538
14701,9856
14964,9793
14568,9005
13682,7656
4929,7109
3774,9348
2793,10347
2044,10113
1907,10625
2214,8766
2346,6800
3010,7175
3367,8057
3578,8436
3603,8372
3435,8432
3340,8291
3092,8123
2808,8066
2747,7782
2709,7795
2983,7762
3328,7848
3786,8115
4475,8499
5080,8832
5491,8925
5857,8675
6043,8862
5876,8797
5408,9196
4969,9699
4494,10952
4073,11840
3888,12795
3827,12891
3894,12347
4106,11520
4639,10704
5204,9786
5687,8925
6039,8214
5826,7668
5014,7376
3845,7685
2684,7982
2057,6676
1970,6589
8886,6594
8632,7491
7950,7699
6941,7187
5895,6397
8800,6297
8966,7320
8842,8599
8855,9941
8517,11167
7959,11948
7224,12133
6242,11698
5450,10764
5038,9558
4741,8434
4560,7804
4477,7412
4464,7250
4498,7270
4528,7394
4481,7539
4250,7642
3774,7702
3076,7748
2275,7811
2445,7121
2999,7856
3406,8679
3712,8851
4206,9246
4970,9320
6180,9221
7622,10037
8901,10616
9665,10677
9894,10068
9214,8922
7638,7699
2970,7541
3468,9394
4132,11204
4989,12382
6020,12540
7601,11666
9181,10020
10371,7943
4807,7554
4108,8491
3283,8477
2484,7530
2090,6476
2233,7010
2403,7641
2583,8283
2728,8816
2778,9160
2692,9327
2468,9399
2147,9432
2263,9371
2266,9088
2104,8484
2346,6260
2575,6522
2580,9526
2517,12041
2403,12705
2266,11788
2139,13572
2042,13461
1980,12261
1950,11477
1939,9745
1928,7582
2073,7776
2299,8361
2444,8727
2559,8774
2845,8396
3290,8457
3038,7949
2794,6553
2625,6966
3227,9530
3502,11151
3458,11450
3270,10737
2880,9633
2532,8639
2196,7989
1973,7327
3867,6855
6658,6399
12538,8836
13933,13432
13948,17813
13891,20658
12952,21854
11243,21058
9094,19101
6722,16199
4467,12696
2659,9215
2664,7978
3523,7232
4130,6533
4195,7780
3892,8357
3284,8350
2468,8055
6470,7149
5808,7833
4502,8281
3074,8641
2767,6397
2818,6599
2128,6403
1894,7405
2004,11465
2013,15687
2767,18576
4809,18877
7452,16853
10281,13153
12778,10168
14589,9982
15582,9782
15796,9686
15365,8810
14460,7117
4039,6739
3212,8907
2478,10540
1943,10520
2283,11553
2636,9727
2732,7714
2439,6508
2798,7018
2960,7920
3199,8305
3317,8275
3277,8255
3222,8314
3075,8349
2798,8504
2741,8436
2797,8495
3085,8467
3488,8519
4037,8721
4726,9004
5283,9226
5603,9220
5848,8904
5867,8395
5570,8524
5029,8474
4381,9281
3847,9549
3439,10084
3202,10032
3151,10017
3315,9566
3644,8935
4051,8293
4706,7728
5358,7236
5681,6781
5460,6705
4681,6805
3593,7024
2535,7561
7063,6623
6463,7003
5642,6635
2175,6733
2189,6245
3177,6262
3708,6322
6901,6584
6962,7629
6875,8928
6560,10265
6245,11345
5790,11890
5260,11723
4583,10858
3944,9502
3797,7991
3794,6651
4963,6506
4817,6757
4325,6935
3517,7077
2552,7189
3410,6606
3637,7183
3961,7395
4507,7504
5353,8420
6193,9358
7095,10106
7541,10882
7507,10877
7127,9924
6139,8252
4821,6294
3127,7420
3729,9177
4506,11032
5475,11983
6623,11763
7911,10780
9642,9160
11083,7250
5008,6897
4451,8070
3700,8602
2977,8233
2448,7114
1925,6485
2025,6763
2117,7204
2216,7757
2327,8367
2439,8923
2519,9282
2516,9367
2401,9242
2175,9041
2075,8838
2434,8586
2459,8165
2222,7513
2499,8421
2476,11126
2415,12107
2303,12760
2172,15224
2073,15589
2093,13638
1901,11242
1984,7560
2159,8336
2322,8913
2519,9114
3048,8891
3459,9048
3646,8393
3582,6787
4129,8355
4825,10818
4844,12267
4302,12521
3600,11851
2808,10757
2238,9625
2852,6592
5431,6482
12552,8185
15257,11213
16410,15354
16056,19183
14778,21205
13298,21622
11307,20598
9029,18883
6564,16398
4268,13302
2483,10019
2409,8043
3063,7429
3433,6865
3485,7950
3187,8352
2610,8147
1954,7602
5494,6258
4535,7595
3246,8944
2003,10115
2062,8411
3557,7237
5139,6624
6253,6372
6277,6306
2065,6414
2106,6827
2023,9080
2026,13800
3371,17947
5483,19691
8046,18295
10665,15169
12910,11797
14497,10992
15321,10838
15425,10009
14943,8875
14039,6964
3307,6766
2620,9117
2151,11470
2216,13896
2732,12814
3155,11071
3246,9075
2849,7759
2074,7585
2550,7008
2668,7873
2786,8219
2963,8208
3834,8235
4394,9369
4409,9928
3992,9300
3354,9664
2977,9638
3342,9406
3811,9189
4577,9098
5310,9128
5854,9180
6253,9136
6438,8893
6252,8419
5733,8085
4993,8252
4191,8395
3492,8781
2994,8508
2734,7798
2685,7111
2799,6584
3481,6758
2485,7496
5002,6681
4521,6405
3153,6531
3183,7047
3209,7498
3195,7818
3118,7883
3064,7673
3103,7281
3154,6881
3262,6622
3451,6527
3711,6508
4089,6439
4533,6280
5311,6356
5278,6956
5165,7877
4985,9005
4692,10114
4286,10919
3902,11139
3458,10615
2974,9385
2567,7737
2643,6372
3929,6432
4416,7255
5062,8595
5636,10326
6025,11613
5899,11907
5281,10938
4578,8944
3856,6783
3137,7336
3774,9256
4588,10953
5597,11746
6806,11353
8166,10019
9762,8207
11447,6342
5091,6349
4657,7214
4068,7906
3540,7911
2959,7383
2419,6632
2125,6469
1999,6692
2098,6872
2195,7215
2274,7680
2338,8232
2393,8805
2432,9235
2432,9354
2361,9129
2244,8693
2100,8233
1938,7834
2063,7455
2159,6980
1995,6550
2462,6561
2471,9096
2399,10237
2301,12492
2188,15254
2283,15891
2341,13811
2114,9858
1960,6358
2172,7308
2285,8254
2587,9023
3318,9390
3895,9309
4238,9406
4309,8554
4096,6731
5632,8603
6275,10740
6114,12077
5272,12487
4090,12055
3051,11018
2212,9669
11129,7848
14899,10717
17393,13975
18285,17770
17737,20854
16205,22184
14299,21949
11988,20681
9259,18989
6451,16650
3995,13661
2221,10502
1898,7781
2332,7052
2541,6446
2605,7349
2445,7746
2036,7489
4380,6281
3362,8303
2333,10179
2852,7585
4631,7613
6541,7874
7722,8733
7743,9583
6562,9896
4682,9349
2865,7645
2020,7415
2428,11656
3966,16458
5992,19693
8291,19656
10539,17208
12416,14178
13707,13035
14329,12536
14430,11573
14054,9691
13320,7225
3033,6606
2103,9970
1994,14415
2414,14512
2915,13894
3332,12330
3397,10529
2960,9041
2125,8283
2401,7076
2491,7834
2601,8104
3124,8670
4266,9825
5055,11030
5307,11928
5057,11666
4471,11232
3727,10955
3775,10344
4458,9656
5416,9108
6255,8782
7045,8649
7517,8618
7506,8558
7016,8347
6151,7922
5086,7887
4041,7962
3187,7700
2618,7520
2336,6834
2505,7394
1942,8548
3753,6466
3587,6334
3892,7015
3846,7955
3757,8840
3740,9521
3875,9883
3967,9866
3980,9451
3924,8678
3856,8038
3855,7424
3987,6927
4183,6617
4490,6441
4792,6310
4587,6397
4289,6934
3955,7692
3613,8541
3243,9291
2889,9763
2508,9721
2120,8944
3579,6347
4236,8015
4702,9943
4750,11638
4441,12380
4087,11646
3476,9552
2782,7341
2997,6823
3645,8633
4475,10095
5514,10575
6775,9918
8233,8740
9785,7465
5438,6560
4993,7214
4598,7740
4159,7914
3596,7611
3008,6911
2559,6637
2366,6855
2266,6950
2382,7091
2485,7409
2619,7820
2699,8316
2710,8773
2675,8988
2604,8817
2498,8297
2343,7637
2168,7031
2068,6573
1936,6240
2411,6742
2402,7916
2322,10710
2206,13105
2252,13555
2313,11522
2133,7939
2384,6979
2559,8008
3356,8938
3987,9499
4367,9477
4699,9470
4639,8462
4215,6475
6948,8094
7282,9879
6885,11142
5964,11720
4733,11473
3487,10414
2470,8769
8753,6673
13064,10014
16674,13362
18656,16818
18875,20403
18051,22975
16438,23725
14360,22928
11845,21349
8922,19496
6015,17022
3833,13922
2377,10836
2577,6461
3905,6722
2942,8804
1906,10193
5060,6387
6922,7698
8116,9482
8075,11630
6977,12983
5157,12547
3270,10611
1895,7508
2106,6917
3237,10373
4629,15137
6309,18958
8214,20523
10012,19006
11573,16831
12798,15735
13450,14864
13544,13639
13176,11447
12478,8440
2639,7374
1972,17261
2348,14750
2759,14223
3048,12949
3017,11567
2558,10066
2360,6693
2371,7796
2440,8577
2560,9310
3026,10221
4216,11388
5064,12585
5450,13261
5394,13568
4977,13113
4336,12495
4245,11040
5110,9832
6260,8910
7375,8605
8328,8458
8693,8318
8394,8007
7516,8020
6254,7886
4882,7493
3649,7585
2722,7432
2183,6935
2483,7013
2047,8449
2098,6254
4362,7001
4401,7992
4397,9020
4377,9928
4340,10567
4250,10859
4078,10799
4138,10364
4177,9552
4229,8452
4344,7277
4553,6315
3827,6823
3261,7631
2769,8372
2342,8908
1944,9084
1973,6446
2463,6262
3532,7208
3810,9097
3922,11002
3736,12171
3214,12081
2552,10409
2124,7832
2876,6373
3491,7814
4311,8933
5402,9334
6723,8944
8247,8001
9871,7044
11408,6330
6804,6665
6273,7037
5698,7421
5231,7965
4874,8228
4366,8036
3772,7375
3199,6882
2931,7094
2707,7210
2647,7140
2749,7208
2844,7394
2985,7687
3066,8032
3061,8263
2983,8188
2846,7735
2657,7170
2420,6561
2203,7812
2138,9291
2073,9299
2067,7836
2667,6575
3666,7458
4357,8415
4482,9149
4382,9403
4440,9147
4195,7906
7827,7500
8006,8928
7579,10087
6664,10677
5430,10404
4103,9167
2932,7267
9948,8450
14071,12287
17150,15949
18509,19446
18249,23055
16879,25319
14871,25555
12737,24252
10296,22259
7590,20083
5338,17256
3472,13878
2281,10729
3323,6699
3004,7317
2333,7768
3515,6326
2459,7540
7446,8274
7559,11163
6656,13575
5162,14021
3490,11956
2138,8694
3206,7013
4277,9917
5434,14112
6604,18568
7838,20648
9191,20360
10573,19199
11687,18451
12352,17832
12551,16066
